subdis_id,subdis_name,dis_id
72570,BANDA EFRUAN,6170
72571,BANDA ELI / ELY,6170
72572,BANDA SUKU TIGAPULUH,6170
72673,FANWAV,6170
72708,HAAR OHOIMEL,6170
72709,HAAR OHOIMUR GPM,6170
72710,HAAR OHOIMUR RK,6170
72711,HAAR OHOIWAIT,6170
72712,HAAR RENRAHANTEL,6170
72713,HAAR WASSAR,6170
72742,HOKO,6170
72743,HOLLAT SOLAIR,6170
72744,HOLLAT,6170
72745,HOLLAY,6170
72885,KILWAIR,6170
72940,LANGGIAR HAAR,6170
73170,OHOIFARUAN,6170
73171,OHOIFAU,6170
73178,OHOIMAJANG,6170
73182,OHOIRAUT,6170
73190,OHOIWIRIN,6170
73242,RENFAAN GPM,6170
73243,RENFAAN ISLAM,6170
73244,RENFAN (RENFAAN),6170
73352,SOIN,6170
73432,TUBURLAY,6170
73433,TUBURNGIL,6170
73464,UR,6170
73609,WATLAR,6170
73660,YAMTIMUR,6170
