subdis_id,subdis_name,dis_id
31712,BENER,2903
31726,BENOWO,2903
31792,BLEBER,2903
32148,CACABAN KIDUL,2903
32149,CACABAN LOR,2903
33156,GUNTUR,2903
33330,JATI,2903
33757,KALI URIP,2903
33793,KALIBOTO,2903
33834,KALIJAMBE,2903
33975,KALITAPAS,2903
33994,KALIWADER,2903
34028,KAMIJORO,2903
34083,KARANG SARI,2903
34648,KEDUNG LOTENG,2903
34655,KEDUNG PUCANG,2903
35043,KETOSARI,2903
35504,LEGETAN,2903
35553,LIMBANGAN,2903
35812,MAYUNG SARI,2903
35823,MEDONO,2903
36222,NGASINAN,2903
36299,NGLARIS,2903
36797,PEKACANGAN,2903
37931,SENDANGSARI,2903
38073,SIDOMUKTI,2903
38489,SUKOWUWUH,2903
39401,WADAS,2903
