subdis_id,subdis_name,dis_id
6,ABEUK LEUPON (LEUPEN),6
41,ALUE ABEE,6
77,ALUE BUKET,6
109,ALUE EUMPOK,6
139,ALUE ITAM BAROH,6
140,ALUE ITAM REUDEUP,6
185,ALUE MEUDEM (MUDEM),6
316,ARA AB (MEUNASAH ARA),6
339,ARONGAN LT,6
415,BABAH GEUDUBANG,6
678,BEURINGIN LB (MEUNASAH BEURINGEN),6
718,BINTANG HU,6
969,BLANG RUBEK,6
1050,BUKET HAGU,6
1057,BUKET KRUENG,6
1062,BUKET MEE LT,6
1089,BUKET SENTANG,6
1216,CEUBREK (MEUNASAH CEUBREK),6
1256,COT ASAN,6
1286,COT GEULUMPANG AB,6
1559,DAYAH LB / LT,6
1706,GAMPONG BLANG AMAN,6
1720,GAMPONG COT ARA,6
1754,GAMPONG MATANG PUPANJI AB,6
1761,GAMPONG MEUNASAH RANTO,6
1764,GAMPONG NGA LT,6
1892,GEULUMPANG,6
1897,GEUMATA (MEUNASAH GEUMATA),6
1944,GRONG GRONG,6
2516,KEUTAPANG,6
2562,KOTA LHOKSUKON,6
2612,KRUENG LT,6
2710,KUMBANG LT,6
3348,LHOK KAREUNG,6
3392,LHOK SENTANG,6
3535,MANCANG (MEUNASAH MANCANG),6
3557,MANYANG (MEUNASAH MANYANG),6
3573,MATA IE,6
3579,MATA U,6
3635,MATANG MEUNYE,6
3680,MATANG TEUNGOH AB. (MEUNASAH MATANG TEUNGOH),6
3819,MEUCAT,6
3844,MEUNASAH ALUE DRIEN LB,6
3852,MEUNASAH ARONGAN AB,6
3853,MEUNASAH ASAN AB,6
3854,MEUNASAH ASAN LHOKSUKON BARAT,6
3885,MEUNASAH BLANG,6
3895,MEUNASAH BULOH,6
3897,MEUNASAH COT USIBAK,6
3901,MEUNASAH DAYAH LT / LB,6
3916,MEUNASAH GEULINGGANG,6
3924,MEUNASAH JOK,6
3953,MEUNASAH LEUBOK AB,6
3986,MEUNASAH MEURBO (MEUREUBO),6
3987,MEUNASAH MEURIA (MEURIYA),6
3991,MEUNASAH NGA LHOKSUKON BARAT,6
4012,MEUNASAH RAYEUK LB,6
4023,MEUNASAH TEUNGOH LB,6
4024,MEUNASAH TEUNGOH LT,6
4036,MEUNASAH TUHA,6
4044,MEUNASAH TUTONG,6
4085,MEUYE / MUNYE MATANG UBI,6
4204,NGA LHOKSUKON TENGAH,6
4205,NGA MATANG UBI,6
4422,PANTE,6
4904,PULO DULANG (MEUNASAH PULO DOLANG),6
5077,RAMBOT,6
5115,RAWA (MEUNASAH RAWA),6
5456,SEUNEUBOK DALAM,6
6058,TEUPIN KEUBEU,6
6125,TRIENG MATANG UBI,6
6129,TRIENG PANTANG,6
6144,TUALANG TUHA,6
6315,ULEE BARAT (MEUNASAH ULEE BARAT),6
6339,ULEE GUNONG,6
