subdis_id,subdis_name,dis_id
6782,BALIMBING,480
7161,BINTUAS,480
7201,BONDA KASE,480
7236,BUBURAN,480
8343,KAMPUNG SAWAH,480
9615,PANGGARUTAN,480
9730,PARDAMEAN BARU,480
9874,PASAR I NATAL,480
9875,PASAR II NATAL,480
9877,PASAR III NATAL,480
9880,PASAR IV NATAL,480
9921,PASAR VI NATAL,480
9954,PATILUBAN HILIR,480
9955,PATILUBAN MUDIK,480
10159,PERKEBUNAN PATILUBAN,480
10463,RUKUN JAYA,480
10800,SETIA KARYA,480
11142,SIKARA KARA I,480
11143,SIKARA KARA II,480
11144,SIKARA KARA III,480
11145,SIKARA KARA IV,480
11146,SIKARA KARA,480
11400,SINUNUKAN V,480
11810,SUNDUTAN TIGO,480
11847,TALUK,480
12106,TEGAL SARI,480
12283,TUNAS KARYA,480
