subdis_id,subdis_name,dis_id
172,ALUE LEUHOB,99
343,ARONGAN,99
502,BALEE,99
859,BLANG KUTA COH,99
860,BLANG KUTA DUA MEUNASAH,99
881,BLANG MANE BARAT,99
882,BLANG MANE DUA MEUNASAH,99
927,BLANG PANYANG,99
989,BLANG TAMBUE,99
992,BLANG TEUMULEK,99
1186,CALOK,99
1225,CEUREUCOK,99
1439,COT TRIENG,99
1464,CURE BAROH,99
1465,CURE TUNONG,99
1913,GLE MEUNDONG,99
2056,IE RHOB BABAH LUENG,99
2057,IE RHOB BARAT,99
2058,IE RHOB GEULUMPANG / GLUMPANG,99
2059,IE RHOB TIMUR,99
2209,JURONG BINJEE,99
2460,KEUDE TAMBUE,99
2620,KRUENG MEUSEUGOB,99
3135,LANCANG,99
3362,LHOK MANE,99
3400,LHOK TANOH,99
3857,MEUNASAH ASAN,99
3866,MEUNASAH BARAT,99
3908,MEUNASAH DAYAH,99
3964,MEUNASAH MAMPLAM,99
3982,MEUNASAH MESJID,99
4269,PAKU,99
4791,PEUNEULET BAROH,99
4792,PEUNEULET TUNONG,99
4899,PULO DAPONG,99
4903,PULO DRIEN,99
5187,RHEUM BARAT,99
5188,RHEUM BAROUH / BAROH,99
5189,RHEUM TIMUR,99
5810,TAMBUE BARAT,99
6346,ULEE KAREUNG,99
