subdis_id,subdis_name,dis_id
55234,AIR PUTIH,4522
55244,AMBAWANG,4522
55328,BARU,4522
55384,BEMBAN (SUNGAI BEMBAN),4522
55488,DABONG (DABUNG),4522
55619,JANGKANG DUA,4522
55620,JANGKANG SATU,4522
55794,KUBU,4522
55988,MENGKALANG JAMBU,4522
55989,MENGKALANG,4522
56218,OLAK OLAK KUBU,4522
56324,PELITA JAYA,4522
56391,PINANG DALAM,4522
56393,PINANG LUAR,4522
56681,SEI / SUNGAI SELAMAT,4522
56689,SEI / SUNGAI TERUS,4522
56807,SEPAKAT BARU,4522
56837,SERUAT DUA,4522
56839,SERUAT TIGA,4522
57100,TELUK NANGKA,4522
