subdis_id,subdis_name,dis_id
79674,ADUER,6828
79698,AIWOU (AYWOU),6828
79705,AMBER,6828
79712,ANDANG,6828
79715,ANGGRA,6828
79720,APUI,6828
79739,ASARBEY (ASARBEI),6828
79761,AWIBEHEY (AWIBEHEI),6828
79769,AYAU,6828
79778,BAHAMYENTI,6828
79822,BINGWOYUD (BINGYWOYUT),6828
79846,BUEIBEI (DUEIBEI),6828
79861,COISI,6828
79877,DEMAISI,6828
79898,DRIYE,6828
79945,FIGOUD,6828
79998,HANDUK,6828
80042,IMBENTI,6828
80046,IMBONGGUN,6828
80047,IMBREKTI,6828
80053,INDABRI,6828
80059,INDONBEY (INDOBEY / INDONDEY),6828
80061,INGGRAHIM (INGGRAMHIM),6828
80065,INJUAR,6828
80077,IPINGOISI (IPINGOSI),6828
80198,KIBAUW (KIPOUW),6828
80302,KWAU,6828
80333,MAINDA,6828
80416,MBIGMA (MBINGMA),6828
80434,MEMANKER (MEMANGKER),6828
80448,MENYAMBOUW (MINYAMBOUW),6828
80476,MICADIWOR,6828
80477,MICONTI (MICOMTI),6828
80486,MINGGRE (MINGRE),6828
80495,MISADWER,6828
80497,MISAPNGOISI (MISANGOISI),6828
80500,MITIEDE,6828
80510,MNOUBEI (MINOGBEI / MINOGBEY / MINBEY),6828
80517,MOKWAM,6828
80570,NIMBIAU,6828
80574,NINSIMOI,6828
80575,NJUAR,6828
80615,PIYAUSI (PINYAUSI),6828
80775,SIGIM,6828
80779,SIMERBEI,6828
80781,SINAITOUSI (SINAYTOISI / SINITOUSI),6828
80805,SIYAU (SYOU),6828
80808,SMAINGGI (SMAINGEI / SMANGGEI),6828
80971,UGJEHEK (UJEHEG),6828
80982,UMPUG,6828
80986,UNGGA,6828
81047,WAMINDA (WAMMINDA),6828
