subdis_id,subdis_name,dis_id
390,ATEUK PAYA,166
2693,KUEH,166
2913,LAM ATEUK,166
2928,LAM COK,166
2933,LAM GABOH,166
2949,LAM KRUET,166
2996,LAMBARO KUEH,166
2999,LAMBARO SEUBUN,166
3070,LAMPAYA,166
3864,MEUNASAH BALEE LAMLHOM,166
3867,MEUNASAH BARO LAM PUUK,166
3868,MEUNASAH BARO LAMLHOM,166
3876,MEUNASAH BEUTONG,166
3884,MEUNASAH BLANG,166
3898,MEUNASAH CUT,166
3929,MEUNASAH KARIENG,166
3951,MEUNASAH LAM GIREK,166
3969,MEUNASAH MANYANG,166
3978,MEUNASAH MESJID LAMLHOM,166
3988,MEUNASAH MON CUT,166
4095,MNSH MESJID LAM PUUK,166
4105,MON IKEUN,166
4169,NAGA UMBANG,166
4224,NUSA,166
5382,SEUBUN AYON,166
5383,SEUBUN KEUTAPANG,166
5891,TANJONG,166
6432,WEU RAYA,166
