subdis_id,subdis_name,dis_id
73669,AHA,6246
73834,DAEO MAJIKO,6246
73835,DAEO,6246
73841,DARAME,6246
73843,DARUBA,6246
73847,DEHEGILA,6246
73887,FALILA,6246
73920,GALO GALO,6246
73980,GOTALAMO,6246
74046,JOUBELA,6246
74047,JUANGA,6246
74106,KOLORAY (KOLORAI),6246
74228,MANDIRI,6246
74277,MOMOJIU,6246
74280,MORODADI,6246
74283,MUHAJIRIN,6246
74288,NAKAMURA,6246
74336,PANDANGAN,6246
74374,PILOWO,6246
74412,SABALA,6246
74415,SABATAI BARU,6246
74416,SABATAI TUA,6246
74694,TOTODOKU,6246
74776,WAWAMA,6246
74810,YAYASAN,6246
