subdis_id,subdis_name,dis_id
260,ALUE,117
392,ATONG,117
467,BAK CIRIH,117
468,BAK DILIB,117
723,BIRA COT,117
724,BIRA LHOK,117
1150,BUNG DAROH,117
1151,BUNG RAYA,117
1152,BUNG TUJUH,117
1346,COT LAMPOH SOH,117
1355,COT LHOK,117
1424,COT SEUNONG,117
1547,DAYAH DABOH,117
1651,EMPEE TUNONG,117
1702,GAMPONG BAROH,117
2960,LAM NGA,117
2965,LAM RAYA,117
3047,LAMME GAROT,117
3067,LAMPASEH KRUENG,117
3068,LAMPASEH LHOK,117
3574,MATA IE,117
4045,MEUNASAH TUTONG,117
4098,MON ARA,117
4803,PEURUMPING,117
4806,PEYEUNG DATU,117
4830,PIYENG KUWEU,117
4831,PIYEUNG LHANG,117
4832,PIYEUNG MANEE,117
5163,REUDEUP,117
5380,SEUBAN COT,117
5381,SEUBAN LHOK,117
5415,SEUMEUT,117
6005,TEUBANG PHUI BARO,117
6006,TEUBANG PHUI MESJID,117
6347,ULEE LHAT,117
6424,WARABO,117
6429,WEU BADA,117
6431,WEU KRUENG,117
6457,WUE LHOK,117
