subdis_id,subdis_name,dis_id
79743,ASKA,6876
79758,AURMIOS,6876
79841,BOWI SUBUR,6876
80030,IGOR,6876
80073,INYEI,6876
80115,JOWEN,6876
80132,KALI MERAH,6876
80280,KOYANI (KOYAMI),6876
80324,MACUAN,6876
80343,MAKWAN,6876
80383,MANSABURI (SMARYAM),6876
80385,MANTEDI,6876
80404,MASNI,6876
80426,MEIFORGA,6876
80436,MEMBOWI,6876
80455,MEREJEMEG (MEREJNEG),6876
80468,MEYERUK,6876
80472,MEYOF II,6876
80528,MOWBJA (MOUBJA / MOBJA),6876
80533,MUARA PRAFI,6876
80534,MUARA WARIORI,6876
80616,PRAFI BARAT,6876
80647,RIRINFOS,6876
80739,SEMBAB,6876
80767,SIBUNI,6876
80851,SUMBER BOGA,6876
80984,UNDI,6876
80994,UREY,6876
81045,WAMFOURA (WAM BOLA),6876
81076,WARIORI INDAH,6876
81077,WARIORI,6876
81211,YENSUM,6876
81220,YONSORIBO (YEN SORIBO),6876
