subdis_id,subdis_name,dis_id
7051,BAWO DOBARA,572
7053,BAWO LOWALANI,572
7054,BAWO NIFAOSO,572
7058,BAWO ZAUA,572
7539,GANOWO SAUA,572
7795,HILIALITO SAUA,572
7801,HILIAMURI,572
7804,HILIANA\A,572
7825,HILIFALAGO RAYA,572
7826,HILIFALAGO,572
7832,HILIFARONO,572
7839,HILIGANOWO SALO\O,572
7840,HILIGANOWO,572
7844,HILIGEHO,572
7863,HILIKARA,572
7867,HILILAZA,572
7903,HILIMONDREGERAYA,572
7910,HILINAMOZAUA RAYA,572
7911,HILINAMOZAUA,572
7922,HILIONAHA,572
7938,HILISANEKHEHOSI,572
7941,HILISAOOTONIHA,572
7954,HILISONDREKHA,572
7958,HILITOBARA,572
9296,NANOWA,572
9916,PASAR TELUK DALAM,572
