subdis_id,subdis_name,dis_id
55372,BELANGIN,4594
55413,BERINGIN,4594
55442,BOTUH LINTANG,4594
55473,BUNUT,4594
55551,ENTAKAI,4594
55605,ILIR KOTA,4594
55662,KAMBONG,4594
55846,LAPE,4594
55874,LINTANG KAPUAS,4594
55875,LINTANG PELAMAN,4594
55990,MENGKIANG,4594
56070,NANGA BIANG,4594
56257,PANA,4594
56363,PENYELADI,4594
56364,PENYELIMAU HILIR,4594
56365,PENYELIMAU JAYA,4594
56427,RAMBIN,4594
56567,SEI / SUNGAI ALAI,4594
56586,SEI / SUNGAI BATU,4594
56640,SEI / SUNGAI MAWANG,4594
56646,SEI / SUNGAI MUNTIK,4594
56683,SEI / SUNGAI SENGKUANG,4594
56759,SEMERANGKAI,4594
57014,TANJUNG KAPUAS,4594
57041,TANJUNG SEKAYAM,4594
57050,TAPANG DULANG,4594
