subdis_id,subdis_name,dis_id
68,ALUE BILIE,51
107,ALUE EMPEUK,51
166,ALUE KUYUEN,51
186,ALUE MEUGANDA,51
236,ALUE SEURALEN,51
813,BLANG DALAM,51
871,BLANG LUAH KB,51
877,BLANG MAKMUR,51
1064,BUKET MEUGAJAH (BUKIT MEGAJAH),51
1406,COT PUNTI,51
1684,GAMPONG BARO KB,51
1687,GAMPONG BARO WT,51
1978,GUNONG PANYANG,51
2685,KUBU CAPANG (KEUBEU CAPANG),51
3273,LEUBOK / LUBOK PANYANG,51
4501,PASI ARA WT,51
4508,PASI JANENG,51
4566,PAYA BARO,51
4635,PAYA MEUGEUNDRANG,51
5068,RAMBONG PINTO,51
5075,RAMBONG,51
5461,SEUNEUBOK DALAM,51
5536,SEURADEUK,51
5837,TANGKEH,51
6015,TEUMIKET RANOM,51
6211,TUWI EMPEUK,51
