subdis_id,subdis_name,dis_id
6677,ARSE SIMATORKIS,430
6874,BANGUN RAYA,430
7129,BINABO JAE,430
7130,BINABO JULU,430
7268,BULU SONIK,430
7716,HANDIS JULU,430
7745,HASAHATAN JAE,430
7746,HASAHATAN JULU,430
8180,HUTARIMBARU,430
8239,JANJI LOBI,430
8731,LIMBONG,430
9154,MOMPANG,430
9505,PAGARAN BARINGIN,430
9587,PANCAUKAN,430
9909,PASAR SIBUHUAN,430
10354,PURBATUA,430
10494,SABA RIMBA / RIBA,430
10497,SABAHOTANG,430
10525,SALAMBUE (SIALAM BUE),430
10623,SAYUR MATUA,430
10927,SIBUHUAN JAE,430
10928,SIBUHUAN JULU,430
11063,SIGORBUS JAE,430
11064,SIGORBUS JULU,430
11264,SIMANINGGIR,430
11415,SIOLIP,430
11583,SITAROLO JULU,430
11937,TANJUNG BOTUNG,430
11942,TANJUNG DURIAN,430
12045,TANO BATO,430
