subdis_id,subdis_name,dis_id
17197,BELANTI,1339
17828,KERINJING,1339
19118,SIRING ALAM,1339
19121,SKONJING,1339
19150,SRIDALAM / SERI DALAM,1339
19232,SUKA PINDAH,1339
19508,TALANG BALAI BARU I,1339
19509,TALANG BALAI BARU II,1339
19510,TALANG BALAI LAMA,1339
19609,TANJUNG AGAS,1339
19695,TANJUNG HARAPAN,1339
19782,TANJUNG RAJA BARAT,1339
19783,TANJUNG RAJA SELATAN,1339
19784,TANJUNG RAJA TIMUR,1339
19785,TANJUNG RAJA UTARA,1339
19788,TANJUNG RAJA,1339
19827,TANJUNG TEMIANG,1339
20012,ULAK KERBAU BARU,1339
20013,ULAK KERBAU LAMA,1339
