subdis_id,subdis_name,dis_id
17010,AIR PUAR,1246
17061,BABATAN,1246
17361,DANAU BELIDANG,1246
17375,DATAR BALAM,1246
17395,DURIAN DANGKAL,1246
17461,GERAMAT,1246
17549,JADIAN BARU,1246
17550,JADIAN LAMA,1246
17678,KARANG LEBAK,1246
17756,KEBAN AGUNG,1246
17932,LAWANG AGUNG MULAK,1246
17959,LESUNG BATU,1246
18001,LUBUK DENDAN,1246
18208,MENGKENANG,1246
18323,MUARA TIGA,1246
18424,PADANG BINDU,1246
18434,PADANG MASAD / MASAT,1246
18489,PAJAR BULAN,1246
18630,PENANDINGAN,1246
18656,PENGENTAAN,1246
18660,PENINDAIAN,1246
18970,SENGKUANG,1246
19287,SUKANANTI,1246
19517,TALANG BERANGIN,1246
19548,TALANG PADANG,1246
19861,TEBING TINGGI,1246
