subdis_id,subdis_name,dis_id
58846,API-API,4868
58991,BARU GELANG,4868
59020,BATARANG,4868
59045,BATUAH,4868
59094,BERINGIN,4868
59098,BETUNG,4868
59270,GUSUNGNGE,4868
59409,JUKU EJA,4868
59448,KAMPUNG BARU,4868
59497,KARYA BHAKTI,4868
59564,KOTA PAGATAN,4868
59750,MANURUNG,4868
59786,MEKAR JAYA,4868
59814,MUARA PAGATAN TENGAH,4868
59815,MUARA PAGATAN,4868
59820,MUDALANG,4868
59885,PAGAR RUYUNG,4868
59897,PAKATELLU,4868
59999,PASAR BARU,4868
60028,PEJALA,4868
60078,PENYOLONGAN,4868
60124,PULAU SALAK,4868
60126,PULAU SATU,4868
60130,PULAU TANJUNG,4868
60180,RANTAU PANJANG HILIR,4868
60181,RANTAU PANJANG HULU,4868
60207,SALIMURAN,4868
60229,SARING SEI / SUNGAI BINJAI,4868
60230,SARING SEI / SUNGAI BUBU,4868
60231,SATIUNG,4868
60309,SEI / SUNGAI LEMBU,4868
60421,SEPUNGGUR,4868
60424,SERDANGAN,4868
60592,TANETTE,4868
60775,WIRITASI,4868
