subdis_id,subdis_name,dis_id
118,ALUE GANDAI,75
157,ALUE KEUTAPANG,75
238,ALUE SIJUEK,75
318,ARA BUNGONG,75
764,BLANG BATI,75
770,BLANG BEURURU,75
828,BLANG GLUMPANG,75
854,BLANG KUBU,75
888,BLANG MATANG,75
955,BLANG RANGKULUH,75
1079,BUKET PAYA,75
1185,CALOK,75
1324,COT KEUTAPANG,75
1327,COT KRUET,75
1348,COT LAOT,75
1565,DAYAH MON ARA,75
1817,GAROT,75
2021,HAGU,75
2082,JABA,75
2083,JABET,75
2247,KAMPONG BARO,75
2318,KARIENG,75
2410,KEUDE ALUE RHEING,75
2694,KUKUE,75
3173,LAWANG,75
3645,MATANG PASI,75
3664,MATANG REULEUT,75
3848,MEUNASAH ALUE,75
3873,MEUNASAH BAROH,75
3887,MEUNASAH BLANG,75
3896,MEUNASAH BUNGO,75
3900,MEUNASAH CUT,75
3941,MEUNASAH KRUENG,75
3981,MEUNASAH MESJID,75
4001,MEUNASAH PULO,75
4006,MEUNASAH RABO,75
4021,MEUNASAH TAMBO,75
4032,MEUNASAH TEUNGOH,75
4041,MEUNASAH TUNONG,75
4143,MULIA,75
4192,NEUBOK NALEUNG,75
4561,PAYA BARAT,75
4589,PAYA BUNOT,75
4668,PAYA TIMUR,75
4683,PAYA,75
4823,PINTO RIMBA,75
4877,PULO ARA,75
4938,PULO LAWANG,75
5309,SAWANG,75
5483,SEUNEUBOK PAYA,75
5881,TANJONG SEULAMAT,75
6018,TEUNGKU DI BATHON,75
