subdis_id,subdis_name,dis_id
54,ALUE BAROH,43
88,ALUE CAMPLI,43
158,ALUE KIRAN,43
537,BANTAYAN,43
936,BLANG PHA,43
1003,BLANG TUE,43
1313,COT KAFIRATON (KAPIRATON),43
1395,COT PATISAH,43
1441,COT TRUENG,43
1505,DARUL AMAN,43
2458,KEUDE SIMPANG JALAN,43
3339,LHOK GEULITUET (GEULETUET),43
3382,LHOK PUUK,43
3383,LHOK RAMBIDENG,43
3544,MANE KAWAN,43
3582,MATANG ANOU,43
3608,MATANG JEULIKAT,43
3612,MATANG KARIENG,43
3626,MATANG LADA,43
3644,MATANG PANYANG,43
3654,MATANG PUNTONG,43
4016,MEUNASAH SAGOU / SAGOE,43
4073,MEUREUBO / MEUREBO PUNTONG,43
4599,PAYA DUA UJONG,43
4600,PAYA DUA URAM,43
5614,SIMPANG PEUT,43
5850,TANJONG DAMA,43
5876,TANJONG PINEUNG,43
6061,TEUPIN KUYUN,43
6351,ULEE MATANG,43
6364,ULEE RUBEK BARAT,43
6365,ULEE RUBEK TIMUR,43
6368,ULEE TITI,43
