subdis_id,subdis_name,dis_id
17101,BANGKIT JAYA,1302
17136,BARU JAYA,1302
17425,GAJAH MATI,1302
17586,JEMBATAN GANTUNG,1302
17592,JIRAK,1302
17826,KERAMAT JAYA,1302
17831,KERTA JAYA,1302
17839,KERTAYU,1302
17939,LAYAN,1302
18186,MEKARJAYA,1302
18478,PAGAR KAYA,1302
18834,RANTAU SIALANG,1302
18856,REJOSARI,1302
18885,RUKUN RAHAYU,1302
19009,SETIA JAYA,1302
19088,SINAR JAYA,1302
19097,SINDANG MARGA,1302
19202,SUKA LALI,1302
19416,SUNGAI DUA,1302
19541,TALANG MANDUNG,1302
19564,TALANG SIMPANG,1302
19855,TEBING BULANG,1302
