subdis_id,subdis_name,dis_id
75291,BELEP,6627
75312,BERENGGO (BERENGGA),6627
75594,DELELAK,6627
75616,DEREK,6627
75948,GILO,6627
76386,KABOMANGEN (KUBUMANGEN),6627
76489,KANGGINERI,6627
76654,KILUNGGA,6627
76677,KIPINO,6627
76751,KONDANGWI,6627
76759,KONIPAGA,6627
76762,KONONDA (KOKONDAO),6627
76826,KUBALO,6627
76892,KURIPAGA (KURIPARA),6627
77373,MOLOLOWA,6627
77607,NOMBORI,6627
77625,NUMBE,6627
77635,NUNGGAWI,6627
78670,TIMOBUR (KIMOBUR),6627
78674,TIMOPUR,6627
78697,TINOWENO,6627
78792,TUNIBUR,6627
78854,UNDI,6627
79285,WONDAME,6627
79294,WONOLUK,6627
79318,WOYI,6627
