subdis_id,subdis_name,dis_id
74914,ALIGAPAGA,6437
75371,BINIME,6437
75674,DOKOME,6437
75688,DONDO,6437
75934,GIBAGA,6437
75996,GOYAGE,6437
76256,IMULINERI,6437
76355,JIGUNIKIME,6437
76384,KABILIMBUT,6437
76661,KIMIBUT,6437
76914,KWATINERI,6437
77370,MOLOBAK,6437
77493,NAMI,6437
77584,NIRUWI,6437
77614,NOWOME,6437
77616,NOWONERI,6437
78017,PULAU YAMO,6437
78033,PURBALO,6437
78173,SANOBA,6437
78620,TEMU,6437
78699,TIOGEME,6437
78784,TUKWI,6437
79246,WIYAKTINI,6437
79268,WOLAME,6437
79340,WUNAGELO,6437
79344,WUNDU,6437
79353,WURAGE,6437
79419,YALIKAMBI,6437
79420,YALIMAMBU,6437
79450,YAMO,6437
79597,YOGOLAWI,6437
