subdis_id,subdis_name,dis_id
20098,AIR KEMANG,1452
20199,BANDUNG AYU,1452
20313,CINTO MANDI,1452
20496,KARANG CAYO,1452
20546,KEMANG MANIS,1452
20553,KEMBANG SERI,1452
20768,NANJUNGAN,1452
20775,NAPAL MELINTANG,1452
20791,PADANG BERIANG,1452
20835,PADANG SERASAN,1452
20860,PAGAR GADING,1452
20917,PASAR PINO,1452
21083,SELALI I,1452
21109,SERANG BULAN,1452
21164,SUKA BANDUNG,1452
21360,TALANG PADANG,1452
21405,TANGGO RASO,1452
21428,TANJUNG AUR,1452
21518,TELAGA DALAM,1452
21560,TUNGKAL I,1452
21561,TUNGKAL II,1452
