subdis_id,subdis_name,dis_id
3,ABEUK BUDI,3
38,ALEU RAMBONG,3
257,ALUE UNOU / UNOE,3
495,BALEE PANAH,3
583,BATEE RAYA,3
846,BLANG KEUTUMBA (KETUMBA),3
1069,BUKET MULIA,3
1170,BUNYOT (BEUNYOT),3
1885,GEULUMPANG MEU JIMJIM,3
2187,JULI COT MESJID,3
2188,JULI COT MEURAK,3
2189,JULI KEUDEE DUA,3
2190,JULI MEE TEUNGOH,3
2191,JULI MEUNASAH JOK,3
2192,JULI MEUNASAH SEUTUY,3
2193,JULI MEUNASAH TAMBO,3
2194,JULI MEUNASAH TEUNGOH,3
2195,JULI PAYA RU,3
2196,JULI SEUPENG / LAMPOH,3
2197,JULI TAMBO TANJONG,3
2198,JULI TEUNGKU DILAMPOH,3
2199,JULI URUEK ANOE,3
2630,KRUENG SIMPO,3
3545,MANE MEUJINGKI,3
4375,PANTE BARO,3
4407,PANTE PEUSANGAN,3
4495,PASEH,3
4591,PAYA CUT,3
5104,RANTO PANYANG,3
5455,SEUNEUBOK DALAM,3
5465,SEUNEUBOK GUNCI,3
5486,SEUNEUBOK PEURADEN,3
5596,SIMPANG JAYA,3
5748,SUKA TANI,3
5807,TAMBOI TANJONG,3
6063,TEUPIN MANEE,3
