subdis_id,subdis_name,dis_id
1425,COT SEURANI,262
1440,COT TRUENG,262
1482,DAKUTA,262
2241,KAMBAM,262
2423,KEUDE BUNGKAIH,262
2441,KEUDE MANE,262
2652,KUALA DUA (DEWA),262
3547,MANE TUNONG,262
3851,MEUNASAH ARON,262
3871,MEUNASAH BARO,262
3910,MEUNASAH DRANG,262
3958,MEUNASAH LHOK,262
4000,MEUNASAH PINTO,262
4276,PALOH AWE,262
4298,PALOH RAYA,262
4336,PANIGAH,262
4390,PANTE GURAH,262
4822,PINTO MAKMUR,262
5172,REULEUT BARAT,262
5173,REULEUT TIMUR,262
5927,TANOH ANOE / ANOUE,262
6046,TEUPIN BANJA,262
6169,TUMPOK BEURANDANG,262
6350,ULEE MADON,262
