subdis_id,subdis_name,dis_id
134,ALUE IE MIRAH,84
201,ALUE PAPEUN,84
695,BIARA BARAT,84
696,BIARA TIMUR,84
725,BIRAM CUT,84
726,BIRAM RAYEUK,84
1043,BUKET ALUE PUTEH,84
1045,BUKET BATEE BADAN,84
1051,BUKET JEURAT MANYANG,84
1118,BUKIT PADANG,84
1222,CEUMPEUDAK,84
1274,COT BIEK,84
1891,GEULUMPANG UMPUNG UNOU,84
2566,KOTA PANTON LABU,84
3321,LHOK BEURINGEN,84
3324,LHOK BINTANG HU,84
3366,LHOK MERBO,84
3387,LHOK REUDEUP,84
3491,LUENG TUHA,84
3585,MATANG ARONGAN,84
3600,MATANG DRIEN,84
3610,MATANG JURONG,84
3630,MATANG MANEH,84
3659,MATANG RAYA,84
3668,MATANG SANTOT,84
3671,MATANG SERDANG,84
3672,MATANG SEUKE PULOT,84
3683,MATANG TEUNGOH TEUNGOH,84
3909,MEUNASAH DAYAH,84
3915,MEUNASAH GEUDONG,84
3976,MEUNASAH MERBO,84
3996,MEUNASAH PANTON LABU,84
4855,PUCOK ALUE,84
5097,RANTAU PANYANG,84
5119,RAWANG ITIK,84
5264,SAMAKUROK,84
5462,SEUNEUBOK DHOU,84
5491,SEUNEUBOK PIDIE,84
5847,TANJONG CEUNGAI,84
5849,TANJONG DALAM UTARA,84
5864,TANJONG MENUANG,84
5869,TANJONG MEUNYE,84
5897,TANJUNG ARA,84
5913,TANJUNG PUNTI,84
6049,TEUPIN BAYU,84
6054,TEUPIN GAJAH,84
6337,ULEE GLE,84
