subdis_id,subdis_name,dis_id
64075,AMBASON MEKAR,5310
64125,BAINAA BARAT,5310
64126,BAINAA SELATAN,5310
64127,BAINAA,5310
64297,BONDOYONG,5310
64443,DONGKAS,5310
64453,DUSUNAN BARAT,5310
64454,DUSUNAN,5310
64728,LADO,5310
64873,LOMBOK BARAT,5310
64874,LOMBOK,5310
65093,MUARA JAYA,5310
65129,OGOALAS,5310
65132,OGOBAGIS,5310
65271,PATINGKE,5310
65495,SIAVU,5310
65510,SIDOAN BARAT,5310
65511,SIDOAN SELATAN,5310
65512,SIDOAN TIMUR,5310
65513,SIDOAN,5310
65533,SILABIA,5310
65562,SINTUWU RAYA,5310
65566,SIPAYO,5310
65729,TIBU,5310
65755,TINOMBO,5310
