subdis_id,subdis_name,dis_id
40590,BANJARAN,3503
40594,BANJARANYAR,3503
40790,BAURENO,3503
41031,BLONGSONG,3503
41261,BUMIAYU,3503
41654,DRAJAT,3503
41782,GAJAH,3503
42205,GUNUNGSARI,3503
42646,KADUNGREJO,3503
42765,KALISARI,3503
42964,KARANGDAYU,3503
43118,KAUMAN,3503
44106,LEBAKSARI,3503
44867,NGEMPLAK,3503
45451,PASINAN,3503
45832,POMAHAN,3503
45933,PUCANGARUM,3503
46530,SELOREJO,3503
46582,SEMBUNGLOR,3503
47026,SRATUREJO,3503
47553,SUMURAGUNG,3503
47813,TANGGUNGAN,3503
48154,TLOGOAGUNG,3503
48249,TROJALU,3503
48287,TULUNGAGUNG,3503
