subdis_id,subdis_name,dis_id
74853,AGAPE,6389
75132,AULAKMU,6389
75133,AULAME,6389
75309,BEREM,6389
75313,BERIME,6389
75340,BIGIRAGE,6389
75350,BIME,6389
75364,BINGGELAKME,6389
75431,BONALUK,6389
75529,CILOME,6389
75584,DEGI,6389
75649,DIRALUK,6389
75935,GIBUME,6389
75939,GIGUME,6389
75953,GIMANGGEN,6389
75967,GINILOME,6389
75970,GINIPAGO,6389
75997,GREJA LAMA,6389
76010,GUBUPUR,6389
76041,GWENGGU,6389
76268,INIKIMALUK,6389
76344,JIBINGGAME,6389
76352,JIGOBAK,6389
76362,JINGGWI,6389
76368,JIRAMOK,6389
76370,JIWONE,6389
76375,JUGUMBLAWI,6389
76448,KALOME,6389
76563,KAYOGEBUR,6389
76639,KIBURU,6389
76978,LERAWERA,6389
77029,LONGGAWI,6389
77059,LUMBUK,6389
77066,LURA BARA,6389
77270,MELEKOM,6389
77382,MONDOGONERI,6389
77386,MONIA,6389
77470,NABURAGE,6389
77479,NAKONGWE,6389
77546,NENEGAME,6389
77558,NGGEGEN,6389
77644,NUWI,6389
77765,ORILUK,6389
77800,PAGARUGOM,6389
77820,PALUMAGI,6389
77839,PAPUA,6389
77842,PARALO,6389
77872,PELALO,6389
77893,PERNALUK,6389
77909,PILIA,6389
77912,PILIBUR,6389
77982,PONGGONAME,6389
78037,PURUGI,6389
78628,TENOLOK,6389
78685,TINGGINAMBUT,6389
78686,TINGGINERI,6389
78687,TINGGINIME,6389
78738,TOMBO,6389
78751,TORAGE,6389
78767,TOWOLUK,6389
78798,TUROTARO,6389
78865,URAGI,6389
79244,WIYAGE,6389
79299,WONWI,6389
79343,WUNDINI,6389
79352,WURABUME,6389
79360,WURUNGKIME,6389
79416,YALIBATE,6389
79443,YAMENGGA,6389
79463,YANENGGAWI,6389
79470,YANIRUK,6389
79485,YARMUKUM,6389
79599,YOGORINI,6389
79619,YONGGUN,6389
79656,YUNGGWI,6389
