subdis_id,subdis_name,dis_id
14,AFDELING II BUKIT / BUKET,13
81,ALUE BULOH / BALOH,13
89,ALUE CANANG,13
98,ALUE DRIEN,13
110,ALUE GADENG DUA,13
111,ALUE GADENG SATU,13
112,ALUE GADENG,13
194,ALUE NYAMUK,13
230,ALUE SENTANG,13
248,ALUE TEH,13
326,ARAMIYAH,13
613,BAYEUN,13
633,BENTENG,13
729,BIREM RAYEUK,13
1002,BLANG TUALANG,13
1090,BUKET SEULEUMAK,13
1097,BUKET TIGA,13
2105,JAMBO LABU,13
2376,KEMUNING / KEUMUNENG HULU,13
2417,KEUDE BIREM,13
3747,MERBAU II (MERBOU DUA),13
4577,PAYA BILI I (SATU),13
4579,PAYA BILI II (DUA),13
4642,PAYA PEULAWI,13
4650,PAYA RAMBONG,13
4660,PAYA TAMPAH,13
4805,PEUTOW,13
