subdis_id,subdis_name,dis_id
43,ALUE ADAN,33
484,BALE UJONG RIMBA,33
546,BARIEH,33
555,BARO UJONG RIMBA,33
570,BAROH UJONG RIMBA,33
671,BEUREUEH II,33
967,BLANG RIEK,33
1013,BLANGONG BASAH,33
1189,CAMPLI USI,33
1336,COT KUTHANG,33
1523,DAYAH ADAN,33
1556,DAYAH KUMBA,33
1579,DAYAH TANOH,33
1596,DAYAH USI,33
1620,DIDOH,33
1652,EMPEH,33
1721,GAMPONG COT USI,33
1749,GAMPONG LADA,33
2169,JIEM,33
2175,JOJO,33
2201,JUMPHOI ADAN,33
2317,KARIENG,33
2695,KULAM ARA,33
3702,ME ADAN,33
3718,MEE TANJONG,33
3773,MESJID GUMPUENG,33
3775,MESJID JEURAT MANYANG,33
3795,MESJID TIBA,33
3805,MESJID USI,33
3815,MEUCAT ADAN,33
3832,MEUGIT,33
4099,MON ARA,33
4211,NIBONG,33
4287,PALOH LHOK USI,33
4299,PALOH RAYA,33
4302,PALOH TINGGI,33
4902,PULO DRIEN,33
5073,RAMBONG,33
5076,RAMBOT ADAN,33
5160,REUBAT,33
5208,RINTI,33
5242,SAGOE TEUMPEUN,33
5581,SIMBEE (BLANG SIMBEE),33
6080,TIBA RAYA,33
6112,TONG PRIA,33
6113,TONG WENG,33
6333,ULEE GAMPONG,33
6371,ULEE TUTUE,33
