subdis_id,subdis_name,dis_id
28,AJUEN,21
653,BEURADEUN,21
1696,GAMPONG BARO,21
2011,GURAH,21
2491,KEUNEU UE,21
2914,LAM AWE,21
2936,LAM GEU EU,21
2939,LAM HASAN,21
2943,LAM ISEK,21
2957,LAM LUMPU,21
2958,LAM MANYANG,21
2968,LAM RUKAM,21
2992,LAMBADEUK,21
2997,LAMBARO NEJID,21
3030,LAMGURON,21
3039,LAMKEUMOK,21
3051,LAMPAGEU,21
3081,LAMPISANG,21
3116,LAMTEH,21
3124,LAMTEUNGOH,21
3128,LAMTUTUI,21
4037,MEUNASAH TUHA,21
4667,PAYA TIENG,21
4897,PULO BUNTA,21
5200,RIMA JEUNEU,21
5201,RIMA KEUNEUROM,21
