subdis_id,subdis_name,dis_id
21699,BANDAR REJO,1623
21769,BANJARNEGERI,1623
21817,BERANTI / BRANTI RAYA,1623
21960,BUMISARI,1623
21990,CANDI MAS,1623
22242,HADUYANG,1623
22244,HAJIMENA,1623
22317,KALI SARI,1623
22537,KRAWANG SARI,1623
22636,MANDAH,1623
22729,MERAK BATIN,1623
22753,MUARA PUTIH,1623
22792,NATAR,1623
22810,NEGARA RATU,1623
22956,PANCASILA,1623
23034,PEMANGGILAN,1623
23149,PURWOSARI,1623
23225,REJOSARI,1623
23249,RULUNG HEROK / HELOK,1623
23250,RULUNG MULYA,1623
23251,RULUNG RAYA,1623
23252,RULUNG SARI,1623
23388,SIDOSARI,1623
23578,SUKADAMAI,1623
23904,TANJUNGSARI,1623
24053,WAI SARI,1623
