subdis_id,subdis_name,dis_id
6604,AHEDANO,374
6689,AWONI LAUSO,374
6956,BARUZO,374
7165,BIOUTI TIMUR,374
7166,BIOUTI,374
7176,BOBOZIOLI LOLOANAA,374
7228,BOZIHONA,374
7854,HILIGOGOWAYA MALIWA\A,374
7865,HILILAWAE,374
7901,HILIMOASIO DUA,374
7902,HILIMOASIO,374
7907,HILINAA TAFUO,374
7923,HILIONOZEGA,374
7989,HILI\ADULO,374
8598,LAIRA,374
8621,LAOWO HILIMBARUZO,374
8952,MALIWAA,374
9160,MONDRALI,374
9349,OLADANO,374
9425,ORAHILI ZUZUNDRAO,374
9440,OTALUA,374
10519,SAIWAHILI HILIADULO,374
10565,SANDRUTA,374
11541,SISOBAHILI IRAONOHURA,374
12154,TETE GOENAAI,374
12164,TETEHOSI,374
12182,TIGA SERANGKAI MALIWA\A,374
12264,TUHEWAEBU,374
