subdis_id,subdis_name,dis_id
17047,AUR GADING,1273
17158,BATU PANCEH,1273
17161,BATU RAJA BARU,1273
17162,BATU RAJA LAMA,1273
17419,FAJAR / PAJAR BAKTI,1273
17580,JAYA LOKA,1273
17795,KEMANG MANIS,1273
17870,KOTA GADING,1273
17902,KUPANG,1273
17926,LAMPAR BARU,1273
18004,LUBUK GELANGGANG,1273
18176,MEKAR JAYA,1273
18191,MEKARTI JAYA,1273
18516,PANCURMAS (UNIT JAYA),1273
18571,PASAR TEBING TINGGI,1273
18836,RANTAU TENANG,1273
18938,SEGURING KECIL,1273
19169,SUGI WARAS,1273
19720,TANJUNG KUPANG BARU,1273
19721,TANJUNG KUPANG,1273
19744,TANJUNG MAKMUR,1273
19916,TERUSAN BARU,1273
19919,TERUSAN LAMA,1273
19986,UJUNG ALIH,1273
20020,ULAK MENGKUDU,1273
