subdis_id,subdis_name,dis_id
52542,EMBU NGENA,4425
52544,EMBURIA,4425
52545,EMBUTHERU,4425
52833,JA MOKE ASA,4425
52840,JEJARAJA,4425
53608,MBOTUTENDA,4425
53721,NAKURAMBA,4425
53783,NDETUNDORA I,4425
53784,NDETUNDORA II,4425
53785,NDETUNDORA III,4425
53816,NEMBORAMBA,4425
53929,NUAJA,4425
54210,PEOZAKARAMBA,4425
54322,RABURIA,4425
54370,RANDORAMA,4425
54372,RANDOTONDA,4425
54379,RANORAMBA,4425
54425,RIARAJA,4425
54460,RUKU RAMBA,4425
54721,TENDAMBONGGI,4425
54757,TINABANI,4425
54790,TOMBERABU 1,4425
54791,TOMBERABU II,4425
54794,TONGGOPAJOA,4425
54924,UZURAMBA BARAT,4425
54925,UZURAMBA,4425
55006,WAJAKEA JAYA,4425
55083,WAWONATO,4425
55161,WOLOGAI DUA,4425
55165,WOLOGAI,4425
55167,WOLOKARO,4425
55209,WORHOPAPA,4425
