subdis_id,subdis_name,dis_id
13,ADANG,12
330,ARON BEUNOT,12
500,BALEE,12
558,BARO,12
822,BLANG GEULEUDIENG,12
830,BLANG GUCI,12
1136,BULOH BUNI,12
1139,BULOH,12
1160,BUNI REULEUNG,12
1196,CAPA,12
1323,COT KEUTAPANG,12
1457,CRUENG,12
1474,CUT,12
1533,DAYAH BAROH,12
1580,DAYAH TANOH,12
1728,GAMPONG CUT,12
1894,GEULUMPANG,12
1917,GLE,12
1946,GRONG GRONG,12
2013,GURONG COT,12
2019,HAGU,12
2176,JOK,12
2204,JURONG ANOE,12
2243,KAMBUK NICAH,12
2244,KAMBUK PAYAPI,12
2497,KEUPULA,12
2526,KHANG TANJONG,12
2574,KRET,12
2719,KUMBANG,12
3277,LEUEN,12
3281,LEUHOB,12
3764,MESJID BEURABO,12
3770,MESJID GEULEUDIENG,12
3772,MESJID GOGO,12
3777,MESJID KUNYET,12
3783,MESJID PALOH,12
3785,MESJID PEUDAYA,12
3794,MESJID TANJONG,12
4078,MEURINYA,12
4133,MUKEE,12
4138,MUKO,12
4281,PALOH JEURAT,12
4380,PANTE CERMEN,12
4492,PASAR,12
4748,PERLAK,12
4807,PIALA KUNYET,12
4914,PULO HAGU,12
5127,RAYA,12
5330,SEKEUMBROK,12
5400,SEULEUNGGIENG,12
5419,SEUNADEU,12
5650,SIRON TANJONG,12
5652,SIRON,12
5770,SUKON,12
5799,SUYO,12
6025,TEUNGOH DRIEN,12
6041,TEUNGOH,12
6131,TRIENG,12
6155,TUHA GOGO,12
6160,TUHA,12
6197,TUNONG,12
