subdis_id,subdis_name,dis_id
40599,BANJARBENDO,3506
41039,BLURU KIDUL,3506
41256,BULUSIDOKARE,3506
41387,CELEP,3506
41391,CEMENG BAKALAN,3506
41392,CEMENG KALANG,3506
41871,GEBANG,3506
42361,JATI,3506
43480,KEMIRI,3506
44114,LEBO,3506
44136,LEMAHPUTRO,3506
44251,MAGERSARI,3506
45546,PEKAUMAN,3506
45925,PUCANG,3506
45932,PUCANGANOM,3506
46145,RANGKAHKIDUL,3506
46384,SARI ROGO,3506
46495,SEKARDANGAN,3506
46740,SIDOKARE,3506
46748,SIDOKLUMPUK,3506
46755,SIDOKUMPUL,3506
47097,SUKO,3506
47548,SUMPUT,3506
48369,URANGAGUNG (JEDONG),3506
