postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
55,55,44,17,1,23661
59,59,47,17,1,23662
67,67,47,17,1,23662
80,80,56,17,1,23671
96,96,56,17,1,23671
115,115,73,17,1,23671
116,116,44,17,1,23661
121,121,47,17,1,23662
130,130,82,17,1,23661
143,143,47,17,1,23662
147,147,73,17,1,23671
167,167,47,17,1,23662
168,168,44,17,1,23661
207,207,73,17,1,23671
216,216,47,17,1,23662
220,220,47,17,1,23662
232,232,44,17,1,23661
241,241,44,17,1,23661
253,253,56,17,1,23671
258,258,47,17,1,23662
342,342,151,17,1,23661
414,414,44,17,1,23661
425,425,176,17,1,23672
431,431,177,17,1,23662
434,434,44,17,1,23661
435,435,178,17,1,23672
531,531,56,17,1,23671
606,605,44,17,1,23661
742,741,233,17,1,23671
743,742,233,17,1,23671
754,753,176,17,1,23672
755,754,176,17,1,23672
757,756,47,17,1,23662
758,757,82,17,1,23661
759,758,56,17,1,23671
766,765,233,17,1,23671
773,772,82,17,1,23661
804,803,176,17,1,23672
821,820,233,17,1,23671
867,866,233,17,1,23671
869,868,176,17,1,23672
874,873,47,17,1,23662
897,896,176,17,1,23672
898,897,178,17,1,23672
904,903,82,17,1,23661
905,904,73,17,1,23671
906,905,56,17,1,23671
908,907,176,17,1,23672
930,929,56,17,1,23671
934,933,233,17,1,23671
942,941,233,17,1,23671
948,947,56,17,1,23671
949,948,56,17,1,23671
950,949,178,17,1,23672
972,971,73,17,1,23671
975,974,176,17,1,23672
977,976,176,17,1,23672
994,993,233,17,1,23671
995,994,82,17,1,23661
1147,1146,176,17,1,23672
1282,1281,233,17,1,23671
1302,1301,233,17,1,23671
1331,1330,82,17,1,23661
1332,1331,56,17,1,23671
1336,1335,73,17,1,23671
1350,1349,56,17,1,23671
1370,1369,233,17,1,23671
1374,1373,44,17,1,23661
1387,1386,44,17,1,23661
1399,1398,73,17,1,23671
1406,1405,233,17,1,23671
1413,1412,151,17,1,23661
1435,1434,233,17,1,23671
1640,1638,177,17,1,23662
1727,1725,56,17,1,23671
1754,1752,151,17,1,23661
1799,1797,73,17,1,23671
1813,1811,44,17,1,23661
1839,1837,47,17,1,23662
1954,1952,151,17,1,23661
1971,1969,47,17,1,23662
1972,1970,44,17,1,23661
1975,1973,44,17,1,23661
1983,1981,44,17,1,23661
1985,1983,82,17,1,23661
1986,1984,44,17,1,23661
2003,2001,176,17,1,23672
2046,2044,233,17,1,23671
2142,2140,151,17,1,23661
2170,2168,56,17,1,23671
2176,2174,82,17,1,23661
2223,2221,233,17,1,23671
2224,2222,73,17,1,23671
2225,2223,233,17,1,23671
2227,2225,177,17,1,23662
2296,2294,233,17,1,23671
2308,2306,47,17,1,23662
2338,2336,47,17,1,23662
2441,2439,233,17,1,23671
2449,2447,233,17,1,23671
2458,2456,176,17,1,23672
2530,2528,233,17,1,23671
2575,2573,73,17,1,23671
2577,2575,47,17,1,23662
2593,2591,56,17,1,23671
2594,2592,56,17,1,23671
2596,2594,176,17,1,23672
2599,2597,44,17,1,23661
2607,2605,233,17,1,23671
2617,2615,56,17,1,23671
2627,2625,47,17,1,23662
2645,2643,151,17,1,23661
2678,2676,47,17,1,23662
2680,2678,44,17,1,23661
2681,2679,177,17,1,23662
2683,2681,151,17,1,23661
2684,2682,151,17,1,23661
2699,2697,176,17,1,23672
2706,2704,56,17,1,23671
2732,2730,56,17,1,23671
2738,2736,73,17,1,23671
2739,2737,56,17,1,23671
2764,2762,176,17,1,23672
2770,2768,56,17,1,23671
2778,2776,82,17,1,23661
2784,2782,73,17,1,23671
2788,2786,56,17,1,23671
2790,2788,56,17,1,23671
2792,2790,178,17,1,23672
2795,2793,47,17,1,23662
2860,2858,47,17,1,23662
3033,3031,47,17,1,23662
3152,3150,151,17,1,23661
3168,3166,56,17,1,23671
3173,3171,82,17,1,23661
3324,3322,73,17,1,23671
3369,3367,233,17,1,23671
3373,3371,56,17,1,23671
3375,3373,233,17,1,23671
3378,3376,56,17,1,23671
3387,3385,73,17,1,23671
3396,3394,176,17,1,23672
3470,3468,73,17,1,23671
3483,3481,177,17,1,23662
3491,3489,151,17,1,23661
3510,3508,73,17,1,23671
3519,3517,47,17,1,23662
3831,3829,233,17,1,23671
3906,3904,176,17,1,23672
3938,3936,176,17,1,23672
3997,3995,176,17,1,23672
4027,4025,176,17,1,23672
4066,4063,233,17,1,23671
4075,4072,73,17,1,23671
4103,4100,233,17,1,23671
4105,4102,177,17,1,23662
4196,4193,177,17,1,23662
4197,4194,177,17,1,23662
4220,4217,56,17,1,23671
4251,4248,151,17,1,23661
4254,4251,151,17,1,23661
4262,4259,56,17,1,23671
4371,4368,176,17,1,23672
4384,4381,56,17,1,23671
4437,4434,176,17,1,23672
4438,4435,47,17,1,23662
4455,4452,177,17,1,23662
4477,4474,56,17,1,23671
4519,4516,44,17,1,23661
4537,4534,177,17,1,23662
4679,4676,56,17,1,23671
4682,4679,56,17,1,23671
4688,4685,233,17,1,23671
4781,4778,233,17,1,23671
4802,4799,56,17,1,23671
4924,4921,47,17,1,23662
4926,4923,82,17,1,23661
4938,4935,47,17,1,23662
4989,4986,47,17,1,23662
4991,4988,233,17,1,23671
5003,5000,151,17,1,23661
5029,5026,151,17,1,23661
5030,5027,82,17,1,23661
5032,5029,151,17,1,23661
5064,5061,56,17,1,23671
5072,5069,56,17,1,23671
5103,5100,44,17,1,23661
5291,5287,56,17,1,23671
5292,5288,233,17,1,23671
5296,5292,44,17,1,23661
5309,5305,233,17,1,23671
5370,5366,47,17,1,23662
5371,5367,47,17,1,23662
5409,5405,73,17,1,23671
5561,5557,47,17,1,23662
5590,5586,47,17,1,23662
5601,5597,44,17,1,23661
5616,5612,82,17,1,23661
5668,5664,47,17,1,23662
5669,5665,47,17,1,23662
5677,5673,73,17,1,23671
5688,5684,47,17,1,23662
5692,5688,233,17,1,23671
5693,5689,151,17,1,23661
5719,5715,47,17,1,23662
5741,5737,47,17,1,23662
5746,5742,47,17,1,23662
5748,5744,47,17,1,23662
5781,5777,44,17,1,23661
5783,5779,47,17,1,23662
6212,6207,176,17,1,23672
6213,6208,47,17,1,23662
6220,6215,233,17,1,23671
6238,6233,176,17,1,23672
6244,6239,82,17,1,23661
6248,6243,177,17,1,23662
6250,6245,47,17,1,23662
6258,6253,82,17,1,23661
6259,6254,82,17,1,23661
6265,6259,82,17,1,23661
6268,6262,47,17,1,23662
6418,6412,233,17,1,23671
