postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
57227,57214,4691,304,21,74173
57228,57215,4692,304,21,74173
57283,57270,4691,304,21,74173
57300,57287,4691,304,21,74173
57443,57430,4691,304,21,74173
57611,57598,4691,304,21,74173
57671,57658,4812,304,21,74172
57691,57678,4692,304,21,74173
57715,57702,4813,304,21,74171
57745,57732,4692,304,21,74173
57787,57774,4691,304,21,74173
57879,57866,4812,304,21,74172
57954,57941,4692,304,21,74173
57956,57943,4812,304,21,74172
57959,57946,4692,304,21,74173
57977,57964,4812,304,21,74172
58019,58006,4812,304,21,74172
58073,58060,4691,304,21,74173
58103,58090,4812,304,21,74172
58113,58100,4812,304,21,74172
58118,58105,4813,304,21,74171
58259,58246,4813,304,21,74171
58264,58251,4813,304,21,74171
58265,58252,4825,304,21,74171
58267,58254,4825,304,21,74171
58292,58279,4825,304,21,74171
58299,58286,4813,304,21,74171
58305,58292,4825,304,21,74171
58316,58303,4691,304,21,74173
58326,58313,4692,304,21,74173
58327,58314,4692,304,21,74173
58373,58360,4812,304,21,74172
