postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
40257,40247,3269,233,15,66192
40326,40316,3324,233,15,66184
40339,40329,3335,233,15,66153
40340,40330,3336,233,15,66172
40359,40349,3352,233,15,66152
40374,40364,3365,233,15,66183
40400,40390,3386,233,15,66163
40402,40392,3388,233,15,66154
40407,40397,3392,233,15,66174
40419,40409,3324,233,15,66184
40527,40517,3461,233,15,66171
40553,40543,3477,233,15,66181
40651,40641,3269,233,15,66192
40869,40859,3607,233,15,66182
40882,40872,3612,233,15,66116
40886,40876,3335,233,15,66153
40889,40879,3617,233,15,66133
40893,40883,3388,233,15,66154
40895,40885,3620,233,15,66161
40899,40889,3622,233,15,66151
40900,40890,3365,233,15,66183
40902,40892,3622,233,15,66151
40932,40922,3324,233,15,66184
40949,40939,3388,233,15,66154
40985,31766,3643,233,15,66193
40995,40985,3643,233,15,66193
41038,41028,3656,233,15,66126
41099,41089,3269,233,15,66192
41247,41237,3386,233,15,66163
41273,41263,3392,233,15,66174
41277,41267,3708,233,15,66191
41314,41304,3710,233,15,66187
41357,41347,3335,233,15,66153
41506,41496,3335,233,15,66153
41531,41521,3352,233,15,66152
41540,41530,3620,233,15,66161
41566,41556,3620,233,15,66161
41577,41567,3477,233,15,66181
41609,41599,3352,233,15,66152
41641,41631,3763,233,15,66186
41723,41713,3365,233,15,66183
41785,41775,3710,233,15,66187
41826,41816,3796,233,15,66155
41835,41825,3710,233,15,66187
41847,41837,3461,233,15,66171
41857,41847,3607,233,15,66182
41911,41901,3617,233,15,66137
41952,41942,3335,233,15,66153
41991,41981,3763,233,15,66186
42066,42056,3622,233,15,66151
42081,42071,3461,233,15,66171
42096,42086,3710,233,15,66187
42191,42181,3824,233,15,66173
42264,42254,3365,233,15,66183
42280,42270,3365,233,15,66183
42300,42290,3763,233,15,66186
42305,42295,3829,233,15,66184
42362,42352,3796,233,15,66155
42374,42364,3388,233,15,66154
42397,42387,3335,233,15,66153
42407,42397,3461,233,15,66171
42445,42435,3829,233,15,66184
42451,42441,3365,233,15,66183
42455,42445,3622,233,15,66151
42460,42450,3336,233,15,66172
42529,42519,3620,233,15,66161
42531,42521,3336,233,15,66172
42537,42527,3477,233,15,66181
42601,42591,3708,233,15,66191
42648,42638,3620,233,15,66161
42683,42673,3392,233,15,66174
42712,42702,3796,233,15,66155
42727,42717,3824,233,15,66173
42738,42728,3763,233,15,66186
42749,42739,3336,233,15,66172
42756,42746,3622,233,15,66151
42786,42776,3392,233,15,66174
42823,42813,3365,233,15,66183
42835,42825,3352,233,15,66152
42848,42838,3461,233,15,66171
42927,42917,3656,233,15,66125
42934,42924,3617,233,15,66137
42967,42957,3335,233,15,66153
42981,42971,3352,233,15,66152
42987,42977,3388,233,15,66154
43031,43021,3607,233,15,66182
43061,43051,3461,233,15,66171
43126,43116,3336,233,15,66172
43134,43124,3612,233,15,66117
43144,43134,3352,233,15,66152
43151,43141,3335,233,15,66153
43153,43143,3365,233,15,66183
43215,43205,3796,233,15,66155
43221,43211,3335,233,15,66153
43228,43218,3620,233,15,66161
43266,43256,3477,233,15,66181
43293,43283,3336,233,15,66172
43323,43313,3386,233,15,66163
43424,43414,3643,233,15,66193
43472,43462,3336,233,15,66172
43493,43483,3708,233,15,66191
43498,43488,3477,233,15,66181
43529,43519,3352,233,15,66152
43530,43520,3365,233,15,66183
43560,43550,3612,233,15,66117
43561,43551,3612,233,15,66117
43628,43618,3352,233,15,66152
43660,43650,3708,233,15,66191
43774,43764,3617,233,15,66136
43800,43790,3324,233,15,66184
43847,43837,3796,233,15,66155
43871,43861,3710,233,15,66187
43937,43927,3477,233,15,66181
43945,43935,3710,233,15,66187
43980,43970,3461,233,15,66171
43983,43973,3796,233,15,66155
44072,44062,3335,233,15,66153
44213,44203,3386,233,15,66163
44283,44273,3335,233,15,66153
44294,44284,3829,233,15,66184
44327,44317,3388,233,15,66154
44371,44361,3392,233,15,66174
44390,44380,3620,233,15,66161
44393,44383,3352,233,15,66152
44510,44500,3461,233,15,66171
44541,44531,3477,233,15,66181
44614,44604,3874,233,15,66194
44682,44672,3829,233,15,66184
44775,44765,3824,233,15,66173
44780,44770,3612,233,15,66114
44790,44780,3324,233,15,66184
44798,44788,3643,233,15,66193
44804,44794,3352,233,15,66152
44839,44829,3710,233,15,66187
44874,44864,3643,233,15,66193
44882,44872,3824,233,15,66173
44937,44927,3477,233,15,66181
44958,44948,3477,233,15,66181
44987,44977,3269,233,15,66192
44990,44980,3386,233,15,66163
44994,44984,3269,233,15,66192
45075,45065,3269,233,15,66192
45161,45151,3708,233,15,66191
45172,45162,3708,233,15,66191
45226,45216,3620,233,15,66161
45234,45224,3352,233,15,66152
45245,45235,3656,233,15,66122
45309,45299,3336,233,15,66172
45367,45357,3392,233,15,66174
45368,45358,3392,233,15,66174
45371,45361,3620,233,15,66161
45423,45413,3461,233,15,66171
45464,45454,3824,233,15,66173
45465,45455,3365,233,15,66183
45595,45585,3477,233,15,66181
45694,45684,3796,233,15,66155
45732,45722,3386,233,15,66163
45762,45752,3829,233,15,66184
45766,45756,3622,233,15,66151
45773,45763,3617,233,15,66134
45778,45768,3620,233,15,66161
