postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
24565,24555,1832,145,10,29783
24566,24556,1833,145,10,29791
24567,24557,1834,145,10,29792
24574,24564,1840,145,10,29791
24578,24568,1832,145,10,29783
24588,24578,1850,145,10,29783
24589,24579,1840,145,10,29791
24592,24582,1834,145,10,29792
24605,24595,1850,145,10,29783
24608,24598,1850,145,10,29783
24622,24612,1866,145,10,29792
24630,24620,1850,145,10,29783
24651,24641,1866,145,10,29792
24659,24649,1834,145,10,29792
24687,24677,1834,145,10,29792
24690,24680,1833,145,10,29791
24695,24685,1866,145,10,29792
24702,24692,1850,145,10,29783
24704,24694,1834,145,10,29792
24705,24695,1850,145,10,29783
24709,24699,1834,145,10,29792
24710,24700,1832,145,10,29783
24714,24704,1833,145,10,29791
24715,24705,1832,145,10,29783
24721,24711,1834,145,10,29792
24730,24720,1850,145,10,29783
24735,24725,1833,145,10,29791
24743,24733,1850,145,10,29783
24745,24735,1840,145,10,29791
24746,24736,1890,145,10,29791
24753,24743,1840,145,10,29791
24771,24761,1850,145,10,29783
24772,24762,1850,145,10,29783
24790,24780,1850,145,10,29783
24792,24782,1850,145,10,29783
24810,24800,1850,145,10,29783
24820,24810,1834,145,10,29792
24864,24854,1840,145,10,29791
24869,24859,1890,145,10,29791
24896,24886,1834,145,10,29792
24938,24928,1890,145,10,29791
24939,24929,1890,145,10,29791
24940,24930,1890,145,10,29791
24941,24931,1890,145,10,29791
24942,24932,1850,145,10,29783
24945,24935,1833,145,10,29791
24946,24936,1833,145,10,29791
24949,24939,1850,145,10,29783
24956,24946,1832,145,10,29783
24957,24947,1832,145,10,29783
24964,24954,1840,145,10,29791
24968,24958,1833,145,10,29791
24969,24959,1890,145,10,29791
24979,24969,1866,145,10,29792
