postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
58797,58784,4837,324,22,70126
58798,58785,4837,324,22,70126
58799,58786,4837,324,22,70125
58850,58837,4863,324,22,70114
58851,58838,4837,324,22,70123
59018,59005,4922,324,22,70245
59019,59006,4923,324,22,70245
59084,59071,4923,324,22,70116
59085,59072,4923,324,22,70116
59091,59078,4942,324,22,70239
59222,59209,4863,324,22,70231
59491,59478,4942,324,22,70234
59527,59514,4942,324,22,70235
59533,59520,4922,324,22,70241
59534,59521,4922,324,22,70242
59535,59522,4863,324,22,70241
59536,59523,4922,324,22,70246
59537,59524,4922,324,22,70242
59538,59525,4922,324,22,70247
59556,59543,4863,324,22,70111
59557,59544,4863,324,22,70111
59588,59575,4923,324,22,70129
59590,59577,4923,324,22,70128
59591,59578,4837,324,22,70127
59603,59590,4942,324,22,70236
59756,59743,4922,324,22,70244
59794,59781,4863,324,22,70112
59811,59798,4863,324,22,70234
59863,59850,4922,324,22,70247
59965,59952,4837,324,22,70124
60017,60004,4863,324,22,70115
60043,60030,4863,324,22,70235
60044,60031,4942,324,22,70234
60047,60034,4922,324,22,70243
60052,60039,4923,324,22,70118
60078,60065,4922,324,22,70249
60079,60066,4922,324,22,70248
60080,60067,4942,324,22,70236
60084,60071,4942,324,22,70237
60256,60243,4863,324,22,70231
60275,60262,4863,324,22,70233
60282,60269,4942,324,22,70236
60307,60294,4837,324,22,70121
60329,60316,4942,324,22,70238
60335,60322,4837,324,22,70123
60509,60496,4837,324,22,70122
60516,60503,4837,324,22,70122
60625,60612,4922,324,22,70247
60673,60660,4923,324,22,70119
60686,60673,4923,324,22,70112
60695,60682,4863,324,22,70117
60718,60705,4923,324,22,70113
