postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
31360,31350,2701,208,13,57144
31546,31536,2815,208,13,57137
32089,32079,3006,208,13,57149
32439,32429,3058,208,13,57156
32695,32685,2701,208,13,57155
32723,32713,3079,208,13,57122
32939,32929,2815,208,13,57134
33268,33258,3079,208,13,57162
33279,33269,3006,208,13,57144
33446,33436,3058,208,13,57152
33454,33444,3079,208,13,57126
33646,33636,2701,208,13,57116
33647,33637,3058,208,13,57157
33716,33706,2815,208,13,57136
34042,34032,2701,208,13,57133
34151,34141,3006,208,13,57145
34492,34482,2701,208,13,57122
34659,34649,2701,208,13,57133
34862,34852,3058,208,13,57151
34930,34920,3079,208,13,57129
34931,34921,3079,208,13,57129
34942,34932,2815,208,13,57131
34980,34970,3006,208,13,57143
35008,34998,2815,208,13,57133
35036,35026,2815,208,13,57132
35246,35236,3058,208,13,57153
35486,35476,3006,208,13,57148
35703,35693,2815,208,13,57139
35732,35722,2815,208,13,57139
36002,35992,3079,208,13,57127
36386,36376,2815,208,13,57135
36493,36483,3006,208,13,57146
36649,36639,3006,208,13,57149
36690,36680,2701,208,13,57118
36922,36912,3006,208,13,57141
37241,37231,3079,208,13,57125
37307,37297,2815,208,13,57132
37358,37348,3079,208,13,57128
37398,37388,3006,208,13,57142
37709,37699,2701,208,13,57199
37854,37844,2701,208,13,57191
37981,37971,3058,208,13,57155
37987,37977,2815,208,13,57139
37996,37986,3079,208,13,57129
38347,38337,3006,208,13,57147
38392,38382,3006,208,13,57141
38425,38415,3079,208,13,57121
38514,38504,2815,208,13,57138
38921,38911,3079,208,13,57128
39113,39103,2815,208,13,57131
39123,39113,3058,208,13,57154
