postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
6559,6553,349,44,2,21126
6690,6684,434,44,2,21136
6731,6725,457,44,2,21139
6739,6733,457,44,2,21139
6862,6856,514,44,2,21142
6904,6898,530,44,2,21112
6909,6903,530,44,2,21111
6939,6933,541,44,2,21129
6953,6947,514,44,2,21145
7255,7249,457,44,2,21137
7465,7459,530,44,2,21118
7695,7689,457,44,2,21137
8322,8316,514,44,2,21147
8377,8371,349,44,2,21122
8398,8392,434,44,2,21134
8472,8466,349,44,2,21124
9037,9031,710,44,2,21128
9061,9055,349,44,2,21125
9062,9056,514,44,2,21143
9108,9102,541,44,2,21129
9125,9119,514,44,2,21144
9137,9131,434,44,2,21135
9223,9217,710,44,2,21129
9229,9223,712,44,2,21137
9241,9235,710,44,2,21129
9551,9545,434,44,2,21132
9740,9734,541,44,2,21128
9765,9759,434,44,2,21131
9786,9780,541,44,2,21129
10048,10042,710,44,2,21127
10283,10276,712,44,2,21137
10289,10282,530,44,2,21117
10808,10801,457,44,2,21137
11076,11069,514,44,2,21141
11232,11225,349,44,2,21121
11297,11290,710,44,2,21129
11298,11291,530,44,2,21113
11441,11434,434,44,2,21139
11474,11467,530,44,2,21114
11769,11762,514,44,2,21146
11776,11769,541,44,2,21127
11778,11771,541,44,2,21128
11786,11779,541,44,2,21128
11799,11792,712,44,2,21137
11873,11866,712,44,2,21137
12006,11999,712,44,2,21137
12037,12030,712,44,2,21137
12114,12107,530,44,2,21115
12196,12189,530,44,2,21116
12216,12209,349,44,2,21123
12239,12232,434,44,2,21133
12241,12234,710,44,2,21129
