postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
79695,79672,6826,469,34,98455
79702,79679,6833,469,34,98454
79726,79703,6847,469,34,98456
79740,79717,6833,469,34,98454
79747,79724,6861,469,34,98455
79778,79755,6826,469,34,98455
79799,79776,6888,469,34,98454
79807,79784,6888,469,34,98454
79815,79792,6896,469,34,98454
79830,79807,6903,469,34,98455
79832,79809,6904,469,34,98456
79833,79810,6905,469,34,98455
79834,79811,6826,469,34,98455
79849,79826,6861,469,34,98455
79863,79840,6913,469,34,98454
79868,79845,6826,469,34,98455
79871,79848,6915,469,34,98454
79888,79865,6861,469,34,98455
79895,79872,6861,469,34,98455
79937,79914,6847,469,34,98456
80009,79986,6833,469,34,98454
80015,79992,6905,469,34,98455
80017,79994,6949,469,34,98454
80024,80001,6915,469,34,98454
80025,80002,6915,469,34,98454
80057,80034,6905,469,34,98455
80118,80095,6959,469,34,98455
80137,80114,6915,469,34,98454
80147,80124,6833,469,34,98454
80150,80127,6905,469,34,98455
80152,80129,6949,469,34,98454
80165,80142,6949,469,34,98454
80175,80152,6915,469,34,98454
80180,80157,6826,469,34,98455
80181,80158,6826,469,34,98455
80193,80170,6826,469,34,98455
80201,80178,6861,469,34,98455
80207,80184,6913,469,34,98454
80209,80186,6826,469,34,98455
80214,80191,6913,469,34,98454
80217,80194,6833,469,34,98454
80247,80224,6847,469,34,98456
80251,80228,6949,469,34,98454
80281,80258,6847,469,34,98456
80282,80259,6833,469,34,98454
80287,80264,6913,469,34,98454
80290,69571,6896,469,34,98454
80298,80275,6861,469,34,98455
80330,80307,6913,469,34,98454
80351,80328,6833,469,34,98454
80360,80337,6905,469,34,98455
80394,80371,6896,469,34,98454
80398,80375,6913,469,34,98454
80432,80409,6959,469,34,98455
80502,80479,6861,469,34,98455
80503,80480,6861,469,34,98455
80525,80502,6847,469,34,98456
80528,80505,6913,469,34,98454
80535,80512,6959,469,34,98455
80537,80514,6905,469,34,98455
80550,80527,6915,469,34,98454
80561,80538,6903,469,34,98455
80562,80539,6905,469,34,98455
80570,80547,6896,469,34,98454
80573,80550,6833,469,34,98454
80577,80554,6861,469,34,98455
80579,80556,6861,469,34,98455
80604,80581,6903,469,34,98455
80609,80586,6959,469,34,98455
80613,80590,6905,469,34,98455
80626,80603,6904,469,34,98456
80645,80622,6903,469,34,98455
80687,80664,6903,469,34,98455
80724,80701,6847,469,34,98456
80742,80719,6847,469,34,98456
80746,80723,6913,469,34,98454
80748,80725,6949,469,34,98454
80772,80749,6959,469,34,98455
80774,80751,6888,469,34,98454
80777,80754,6833,469,34,98454
80780,80757,6847,469,34,98456
80784,80761,6959,469,34,98455
80813,80790,6913,469,34,98454
80814,80791,6905,469,34,98455
80817,80794,6959,469,34,98455
80818,80795,6833,469,34,98454
80821,80798,6913,469,34,98454
80824,80801,6861,469,34,98455
80839,80816,6847,469,34,98456
80841,80818,6959,469,34,98455
80857,80834,6949,469,34,98454
80872,80849,6905,469,34,98455
80879,80856,6888,469,34,98454
80904,80881,6861,469,34,98455
80916,80893,6861,469,34,98455
80917,80894,6833,469,34,98454
80918,80895,6905,469,34,98455
80920,80897,6861,469,34,98455
80923,80900,6903,469,34,98455
80926,80903,6833,469,34,98454
80951,80928,6949,469,34,98454
80953,80930,6915,469,34,98454
80964,80941,6861,469,34,98455
80968,80945,6861,469,34,98455
80989,80966,6826,469,34,98455
81010,80987,6888,469,34,98454
81031,81008,6959,469,34,98455
81043,81020,6888,469,34,98454
81060,81037,6896,469,34,98454
81073,81050,6904,469,34,98456
81087,81064,6888,469,34,98454
81144,81121,6888,469,34,98454
81148,81125,6847,469,34,98456
81150,81127,6833,469,34,98454
81154,81131,6904,469,34,98456
81156,81133,6847,469,34,98456
81158,81135,6847,469,34,98456
81159,81136,6847,469,34,98456
81172,81149,6833,469,34,98454
81173,81150,6833,469,34,98454
81175,81152,6833,469,34,98454
81191,81168,6949,469,34,98454
81209,81186,6905,469,34,98455
