postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
74998,74981,6481,461,33,98162
75102,75085,6542,461,33,98161
75162,75145,6569,461,33,98161
75386,75368,6569,461,33,98161
75643,75625,6569,461,33,98161
75722,75703,6728,461,33,98161
75730,75711,6728,461,33,98161
75872,75852,6569,461,33,98161
75873,75853,6743,461,33,98162
76267,76246,6542,461,33,98161
76285,76264,6542,461,33,98161
76300,76279,6542,461,33,98161
76725,76704,6743,461,33,98162
76807,76786,6481,461,33,98162
77188,77167,6542,461,33,98161
77211,77190,6481,461,33,98162
77237,77216,6728,461,33,98161
77243,77222,6569,461,33,98161
77252,77231,6481,461,33,98162
77274,77253,6542,461,33,98161
77531,77510,6481,461,33,98162
77691,77670,6569,461,33,98161
78066,78045,6743,461,33,98162
78090,78069,6542,461,33,98161
78232,78211,6728,461,33,98161
78450,78429,6728,461,33,98161
78537,78516,6728,461,33,98161
78930,78908,6569,461,33,98161
78947,78925,6728,461,33,98161
79103,79081,6743,461,33,98162
79128,79106,6743,461,33,98162
79131,79109,6481,461,33,98162
79132,79110,6728,461,33,98161
79155,79133,6481,461,33,98162
79296,79274,6728,461,33,98161
79311,79289,6542,461,33,98161
79472,79449,6542,461,33,98161
79523,79500,6728,461,33,98161
