postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
50992,50981,4109,268,18,83363
50994,50983,4111,268,18,83371
51001,50990,4113,268,18,83361
51002,50991,4113,268,18,83361
51007,50996,4113,268,18,83361
51020,51009,4109,268,18,83363
51022,51011,4127,268,18,83362
51032,51021,4136,268,18,83371
51033,51022,4111,268,18,83371
51034,51023,4137,268,18,83355
51035,51024,4136,268,18,83371
51036,51025,4138,268,18,83365
51055,51044,4109,268,18,83363
51059,51048,4137,268,18,83355
51060,51049,4113,268,18,83361
51088,51077,4136,268,18,83371
51096,51085,4161,268,18,83351
51103,51092,4138,268,18,83365
51104,51093,4111,268,18,83371
51112,51101,4138,268,18,83365
51133,51122,4127,268,18,83362
51137,51126,4109,268,18,83363
51138,51127,4136,268,18,83371
51140,51129,4109,268,18,83363
51141,51130,4111,268,18,83371
51150,51139,4161,268,18,83351
51159,51148,4136,268,18,83371
51171,51160,4109,268,18,83363
51174,51163,4136,268,18,83371
51175,51164,4136,268,18,83371
51177,51166,4161,268,18,83351
51178,51167,4127,268,18,83362
51186,51175,4111,268,18,83371
51189,51178,4109,268,18,83363
51190,51179,4109,268,18,83363
51192,51181,4138,268,18,83365
51194,51183,4136,268,18,83371
51195,51184,4182,268,18,83362
51196,51185,4109,268,18,83363
51198,51187,4111,268,18,83371
51204,51193,4136,268,18,83371
51206,51195,4161,268,18,83351
51209,51198,4161,268,18,83351
51215,51204,4127,268,18,83362
51216,51205,4182,268,18,83362
51223,51212,4161,268,18,83351
51227,51216,4188,268,18,83364
51228,51217,4188,268,18,83364
51233,51222,4161,268,18,83351
51282,51271,4136,268,18,83371
51283,51272,4113,268,18,83361
51298,51287,4109,268,18,83363
51300,51289,4138,268,18,83365
51301,51290,4127,268,18,83362
51302,50507,4127,268,18,83362
51303,51292,4161,268,18,83351
51305,51294,4161,268,18,83351
51353,51342,4111,268,18,83371
51360,51349,4113,268,18,83361
51361,51350,4113,268,18,83361
51362,51351,4182,268,18,83362
51363,51352,4182,268,18,83362
51364,51353,4182,268,18,83362
51365,51354,4182,268,18,83362
51378,51367,4188,268,18,83364
51379,51368,4113,268,18,83361
51409,51398,4136,268,18,83371
51417,51406,4111,268,18,83371
51424,51413,4127,268,18,83362
51425,51414,4137,268,18,83355
51426,51415,4188,268,18,83364
51427,51416,4188,268,18,83364
51428,51417,4111,268,18,83371
51454,51443,4136,268,18,83371
51491,51480,4188,268,18,83364
51492,51481,4188,268,18,83364
51518,51507,4161,268,18,83351
51519,51508,4111,268,18,83371
51527,51516,4137,268,18,83355
51529,51518,4113,268,18,83361
51532,51521,4109,268,18,83363
51533,51522,4161,268,18,83351
51544,51533,4127,268,18,83362
51572,51561,4161,268,18,83351
51576,51565,4111,268,18,83371
51601,51590,4111,268,18,83371
51609,51598,4127,268,18,83362
51627,51616,4111,268,18,83371
51657,51646,4138,268,18,83365
51680,51669,4161,268,18,83351
51683,51672,4113,268,18,83361
51685,51674,4111,268,18,83371
51691,51680,4111,268,18,83371
51695,51684,4136,268,18,83371
51728,51717,4137,268,18,83355
51743,51732,4161,268,18,83351
51777,51766,4127,268,18,83362
51799,51788,4137,268,18,83355
51814,51803,4136,268,18,83371
51822,51811,4111,268,18,83371
51830,51819,4138,268,18,83365
51831,51820,4138,268,18,83365
51832,51821,4188,268,18,83364
51838,51827,4111,268,18,83371
51853,51842,4111,268,18,83371
51861,51850,4137,268,18,83355
51864,51853,4137,268,18,83355
51879,51868,4111,268,18,83371
51880,51869,4161,268,18,83351
51890,51879,4136,268,18,83371
51926,51915,4109,268,18,83363
51940,51929,4111,268,18,83371
51948,51937,4109,268,18,83363
51949,51938,4161,268,18,83351
51957,51946,4111,268,18,83371
51988,51977,4113,268,18,83361
51991,51980,4109,268,18,83363
52001,51990,4113,268,18,83361
