postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
12412,12405,734,62,3,26318
12428,12421,745,62,3,26381
12555,12548,811,62,3,26353
12600,12593,830,62,3,26311
12625,12618,734,62,3,26318
12634,12627,837,62,3,26381
12635,12628,837,62,3,26381
12694,12687,734,62,3,26318
12798,12791,837,62,3,26381
12814,12807,863,62,3,26353
12824,12817,863,62,3,26353
12885,12878,811,62,3,26353
12899,12892,863,62,3,26353
12901,12894,873,62,3,26353
12918,12911,837,62,3,26381
12927,12920,873,62,3,26353
12949,12942,879,62,3,26353
12978,12971,811,62,3,26353
13000,12993,879,62,3,26353
13013,13006,887,62,3,26353
13045,13038,888,62,3,26352
13055,13048,889,62,3,26353
13104,13097,891,62,3,26352
13151,13144,734,62,3,26318
13169,13162,879,62,3,26353
13286,13279,887,62,3,26353
13308,13301,830,62,3,26311
13309,13302,745,62,3,26381
13352,13345,734,62,3,26318
13456,13449,734,62,3,26318
13470,13463,873,62,3,26353
13507,13500,889,62,3,26353
