postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
52099,52088,4248,283,19,87282
52100,52089,4249,283,19,87282
52103,52092,4248,283,19,87282
52359,52348,4382,283,19,87283
52364,52353,4385,283,19,87258
52400,52389,4382,283,19,87283
52401,52390,4382,283,19,87283
52416,52405,4385,283,19,87258
52418,52407,4385,283,19,87258
52450,52439,4248,283,19,87282
52456,52445,4407,283,19,87282
52491,52480,4249,283,19,87282
52492,52481,4248,283,19,87282
52552,52541,4407,283,19,87282
52802,52791,4248,283,19,87282
52860,52849,4249,283,19,87282
53072,53061,4407,283,19,87282
53291,53280,4382,283,19,87283
53293,53282,4382,283,19,87283
53459,53448,4248,283,19,87282
53474,53463,4249,283,19,87282
53485,53474,4407,283,19,87282
53511,53500,4385,283,19,87258
53527,53516,4407,283,19,87282
53531,53520,4382,283,19,87283
53533,53522,4382,283,19,87283
53534,53523,4382,283,19,87283
53549,53538,4249,283,19,87282
53552,53541,4248,283,19,87282
53553,53542,4249,283,19,87282
53612,53601,4382,283,19,87283
53840,53829,4382,283,19,87283
53841,53830,4382,283,19,87283
54113,54102,4407,283,19,87282
54118,54107,4385,283,19,87258
54119,54108,4385,283,19,87258
54150,54139,4382,283,19,87283
54259,54248,4248,283,19,87282
54288,54277,4382,283,19,87283
54289,54278,4248,283,19,87282
54497,54485,4248,283,19,87282
54594,54582,4382,283,19,87283
54614,54602,4385,283,19,87258
54648,54636,4382,283,19,87283
54649,54637,4382,283,19,87283
54650,54638,4382,283,19,87283
54652,54640,4407,283,19,87282
54918,54905,4248,283,19,87282
54919,54906,4248,283,19,87282
54920,54907,4248,283,19,87282
54921,54908,4248,283,19,87282
54923,54910,4248,283,19,87282
54924,54911,4248,283,19,87282
54925,54912,4249,283,19,87282
54970,54957,4248,283,19,87282
54990,54977,4407,283,19,87282
55000,54987,4407,283,19,87282
55033,55020,4248,283,19,87282
55034,55021,4248,283,19,87282
55061,55048,4385,283,19,87258
55113,55100,4385,283,19,87258
55136,55123,4382,283,19,87283
55138,55125,4385,283,19,87258
55139,55126,4385,283,19,87258
55140,55127,4385,283,19,87258
55141,55128,4385,283,19,87258
