postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
6468,6462,293,27,2,21455
6504,6498,324,27,2,21452
6512,6506,328,27,2,21457
6513,6507,328,27,2,21457
6514,6508,329,27,2,21455
6516,6510,330,27,2,21454
6591,6585,324,27,2,21452
6613,6607,377,27,2,21475
6699,6693,324,27,2,21452
6807,6801,293,27,2,21455
6808,6802,293,27,2,21455
6819,6813,497,27,2,21457
6845,6839,329,27,2,21455
6882,6876,330,27,2,21454
7044,7038,330,27,2,21454
7104,7098,324,27,2,21452
7282,7276,324,27,2,21452
7360,7354,497,27,2,21457
7361,7355,497,27,2,21457
7607,7601,497,27,2,21457
7654,7648,497,27,2,21457
7756,7750,497,27,2,21457
7759,7753,330,27,2,21454
8343,8337,686,27,2,21474
8347,8341,330,27,2,21454
8351,8345,293,27,2,21455
8366,8360,329,27,2,21455
8410,8404,377,27,2,21475
8473,8467,686,27,2,21474
8476,8470,328,27,2,21457
8753,8747,497,27,2,21457
8756,8750,324,27,2,21452
9012,9006,324,27,2,21452
9013,9007,324,27,2,21452
9129,9123,330,27,2,21454
9480,9474,329,27,2,21455
9631,9625,377,27,2,21475
9634,9628,293,27,2,21455
9825,9819,328,27,2,21457
9859,9853,330,27,2,21454
10075,10069,330,27,2,21454
10121,10115,293,27,2,21455
10134,10128,330,27,2,21454
10136,10130,324,27,2,21452
10143,10137,293,27,2,21455
10144,10138,328,27,2,21457
10147,10141,328,27,2,21457
10149,10143,328,27,2,21457
10152,10146,328,27,2,21457
10153,10147,328,27,2,21457
10154,10148,324,27,2,21452
10156,10150,324,27,2,21452
10161,10155,329,27,2,21455
10164,10158,329,27,2,21455
10168,10162,324,27,2,21452
10274,10267,293,27,2,21455
10314,10307,324,27,2,21452
10322,10315,328,27,2,21457
10324,10317,330,27,2,21454
10365,10358,329,27,2,21455
10461,10454,293,27,2,21455
10740,10733,686,27,2,21474
10749,10742,686,27,2,21474
10829,10822,497,27,2,21457
10844,10837,497,27,2,21457
10904,10897,293,27,2,21455
10983,10976,329,27,2,21455
11003,10996,497,27,2,21457
11223,11216,330,27,2,21454
11248,11241,377,27,2,21475
11250,11243,497,27,2,21457
11330,11323,293,27,2,21455
11342,11335,324,27,2,21452
11351,11344,330,27,2,21454
11465,11458,324,27,2,21452
11466,11459,324,27,2,21452
11668,11661,328,27,2,21457
11762,11755,328,27,2,21457
11763,11756,328,27,2,21457
11805,11798,324,27,2,21452
11824,11817,330,27,2,21454
11970,11963,377,27,2,21475
11973,11966,686,27,2,21474
12003,11996,497,27,2,21457
12131,12124,686,27,2,21474
12141,12134,686,27,2,21474
12142,12135,377,27,2,21475
12143,12136,377,27,2,21475
12157,12150,293,27,2,21455
12255,12248,324,27,2,21452
12335,12328,293,27,2,21455
