postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
61810,61797,5081,339,24,77573
61816,61803,5086,339,24,77562
61826,61813,5095,339,24,77554
61827,61814,5096,339,24,77554
61833,61820,5099,339,24,77554
61834,61821,5100,339,24,77554
61859,61846,5081,339,24,77573
61860,61847,5106,339,24,77571
61862,61849,5081,339,24,77573
61864,61851,5095,339,24,77554
61870,61857,5109,339,24,77554
61871,61858,5110,339,24,77555
61881,61868,5099,339,24,77554
61896,61883,5099,339,24,77554
61903,61890,5114,339,24,77554
61908,61895,5100,339,24,77554
61913,61900,5115,339,24,77562
61914,61901,5100,339,24,77554
61931,61918,5110,339,24,77555
61932,61919,5118,339,24,77573
61941,61928,5095,339,24,77554
61942,61929,5086,339,24,77562
61943,61930,5118,339,24,77573
61944,61931,5115,339,24,77562
61945,61932,5086,339,24,77562
61949,61936,5115,339,24,77562
61951,61938,5115,339,24,77562
61952,61939,5121,339,24,77155
61954,61941,5086,339,24,77562
61955,61942,5122,339,24,77572
61958,61945,5114,339,24,77554
61960,61947,5110,339,24,77555
61964,61951,5110,339,24,77555
61965,61952,5109,339,24,77554
61966,61953,5115,339,24,77562
61969,61956,5121,339,24,77155
61971,61958,5114,339,24,77554
61972,61959,5115,339,24,77562
61973,61960,5109,339,24,77554
61975,61962,5081,339,24,77573
61979,61966,5110,339,24,77555
61980,61967,5100,339,24,77554
61983,61970,5121,339,24,77155
61984,61971,5106,339,24,77571
61986,61973,5122,339,24,77572
61989,61976,5123,339,24,77555
61990,61977,5123,339,24,77555
61992,61979,5121,339,24,77155
61993,61980,5115,339,24,77562
61996,61983,5122,339,24,77572
61999,61986,5106,339,24,77571
62000,61987,5115,339,24,77562
62002,61989,5115,339,24,77562
62004,61991,5123,339,24,77555
62005,61992,5109,339,24,77554
62010,61997,5121,339,24,77155
62012,61999,5121,339,24,77155
62013,62000,5121,339,24,77155
62014,62001,5086,339,24,77562
62016,62003,5122,339,24,77572
62018,62005,5123,339,24,77555
62019,62006,5081,339,24,77573
62022,62009,5086,339,24,77562
62024,62011,5118,339,24,77573
62028,62015,5099,339,24,77554
62030,62017,5099,339,24,77554
62032,62019,5081,339,24,77573
62033,62020,5096,339,24,77554
62034,62021,5096,339,24,77554
62035,62022,5096,339,24,77554
62036,62023,5099,339,24,77554
62053,62040,5110,339,24,77555
62054,62041,5118,339,24,77573
62055,62042,5106,339,24,77571
62056,62043,5109,339,24,77554
62059,62046,5109,339,24,77554
62064,62051,5122,339,24,77572
62066,62053,5100,339,24,77554
62116,62103,5110,339,24,77555
62125,62112,5100,339,24,77554
62129,62116,5100,339,24,77554
62130,62117,5096,339,24,77554
62140,62127,5110,339,24,77555
62142,62129,5114,339,24,77554
62144,62131,5095,339,24,77554
62145,62132,5095,339,24,77554
62146,62133,5109,339,24,77554
62147,62134,5100,339,24,77554
62148,62135,5095,339,24,77554
62151,62138,5099,339,24,77554
62152,62139,5099,339,24,77554
62153,62140,5123,339,24,77555
62162,62149,5099,339,24,77554
62182,62169,5106,339,24,77571
62194,62181,5099,339,24,77554
62196,62183,5099,339,24,77554
62198,62185,5114,339,24,77554
62200,62187,5100,339,24,77554
62202,62189,5114,339,24,77554
62205,62192,5099,339,24,77554
62207,62194,5114,339,24,77554
62209,62196,5095,339,24,77554
62210,62197,5095,339,24,77554
62222,62209,5118,339,24,77573
62243,62230,5096,339,24,77554
62244,62231,5114,339,24,77554
62245,62232,5109,339,24,77554
62254,62241,5114,339,24,77554
62257,62244,5110,339,24,77555
