postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
55250,55237,4523,294,20,78121
55254,55241,4527,294,20,78361
55271,55258,4538,294,20,78353
55272,55259,4538,294,20,78353
55274,55261,4527,294,20,78361
55277,55264,4540,294,20,78917
55316,55303,4568,294,20,78124
55317,55304,4568,294,20,78124
55325,55312,4572,294,20,78233
55327,55314,4568,294,20,78124
55328,55315,4568,294,20,78124
55357,55344,4587,294,20,78244
55413,55400,4523,294,20,78122
55414,55401,4523,294,20,78123
55415,55402,4608,294,20,78361
55460,55447,4629,294,20,78371
55475,55462,4527,294,20,78361
55503,55490,4572,294,20,78235
55511,55498,4642,294,20,78117
55517,55504,4538,294,20,78353
55627,55614,4660,294,20,78353
55663,55650,4664,294,20,78351
55722,55709,4608,294,20,78361
55761,55748,4538,294,20,78353
55785,55772,4523,294,20,78121
55797,55784,4674,294,20,78914
55921,55908,4674,294,20,78919
55940,55927,4642,294,20,78112
55999,55986,4629,294,20,78371
56223,56210,4660,294,20,78353
56251,56238,4538,294,20,78353
56252,56239,4608,294,20,78361
56259,56246,4608,294,20,78361
56260,56247,4682,294,20,78114
56300,56287,4540,294,20,78919
56303,56290,4685,294,20,78351
56305,56292,4572,294,20,78231
56308,56295,4523,294,20,78121
56313,56300,4540,294,20,78916
56314,56301,4540,294,20,78915
56316,56303,4540,294,20,78915
56317,56304,4674,294,20,78919
56358,56345,4674,294,20,78919
56360,56347,4660,294,20,78353
56361,56348,4685,294,20,78351
56362,56349,4685,294,20,78351
56363,56350,4685,294,20,78351
56364,56351,4664,294,20,78351
56372,56359,4527,294,20,78361
56424,56411,4540,294,20,78917
56430,56417,4685,294,20,78351
56504,56491,4572,294,20,78132
56592,56579,4660,294,20,78353
56593,56580,4660,294,20,78353
56594,56581,4540,294,20,78919
56596,56583,4642,294,20,78116
56598,56585,4660,294,20,78353
56601,56588,4682,294,20,78117
56608,56595,4629,294,20,78371
56609,56596,4685,294,20,78351
56615,56602,4629,294,20,78371
56617,56604,4629,294,20,78371
56618,56605,4629,294,20,78371
56627,56614,4682,294,20,78115
56628,56615,4682,294,20,78113
56631,56618,4642,294,20,78113
56640,56627,4629,294,20,78371
56641,56628,4629,294,20,78371
56642,56629,4629,294,20,78371
56647,56634,4629,294,20,78371
56663,56650,4664,294,20,78351
56673,56660,4660,294,20,78353
56675,56662,4660,294,20,78353
56680,56667,4660,294,20,78353
56709,56696,4540,294,20,78918
56715,56702,4527,294,20,78361
56767,56754,4608,294,20,78361
56782,56769,4629,294,20,78371
56790,56777,4629,294,20,78371
56809,56796,4674,294,20,78919
56826,56813,4608,294,20,78361
56868,56855,4587,294,20,78243
56869,56856,4587,294,20,78241
56870,56857,4587,294,20,78242
56905,56892,4527,294,20,78361
56989,56976,4572,294,20,78234
57022,57009,4572,294,20,78236
57023,57010,4572,294,20,78137
57057,57044,4674,294,20,78913
57149,57136,4674,294,20,78911
57150,57137,4642,294,20,78111
57157,57144,4608,294,20,78361
57167,57154,4674,294,20,78912
57181,57168,4608,294,20,78361
57221,57208,4664,294,20,78351
57222,57209,4664,294,20,78351
