postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
52063,52052,4223,276,19,86183
52129,52118,4272,276,19,86183
52200,52189,4306,276,19,86181
52201,52190,4307,276,19,86161
52287,52276,4347,276,19,86111
52295,52284,4354,276,19,86113
52332,52321,4371,276,19,86181
52334,52323,4372,276,19,86152
52351,52340,4379,276,19,86171
52386,52375,4390,276,19,86153
52388,52377,4390,276,19,86153
52389,52378,4390,276,19,86153
52462,52451,4272,276,19,86183
52463,52452,4272,276,19,86183
52484,52473,4390,276,19,86153
52505,52494,4354,276,19,86113
52506,52495,4354,276,19,86113
52513,52502,4418,276,19,86152
52515,52504,4307,276,19,86161
52534,52523,4424,276,19,86171
52535,52524,4223,276,19,86183
52639,52628,4444,276,19,86181
52643,52632,4354,276,19,86113
52734,52723,4448,276,19,86116
52739,52728,4371,276,19,86181
52749,52738,4424,276,19,86171
52776,52765,4424,276,19,86171
52781,52770,4306,276,19,86181
52782,52771,4307,276,19,86161
52784,52773,4306,276,19,86181
52785,52774,4461,276,19,86115
52786,52775,4272,276,19,86183
52791,52780,4223,276,19,86183
52800,52789,4379,276,19,86171
52822,52811,4444,276,19,86181
52830,52819,4307,276,19,86161
52831,52820,4462,276,19,86183
52841,52830,4379,276,19,86171
52863,52852,4448,276,19,86112
52880,52869,4306,276,19,86181
53008,52997,4486,276,19,86111
53029,53018,4490,276,19,86171
53039,53028,4347,276,19,86116
53040,53029,4347,276,19,86116
53045,53034,4371,276,19,86181
53054,53043,4307,276,19,86161
53060,53049,4418,276,19,86152
53061,53050,4418,276,19,86152
53076,53065,4444,276,19,86181
53078,53067,4354,276,19,86113
53079,53068,4307,276,19,86161
53081,53070,4347,276,19,86215
53086,53075,4448,276,19,86113
53100,53089,4494,276,19,86116
53101,53090,4494,276,19,86116
53102,53091,4494,276,19,86116
53103,53092,4494,276,19,86116
53104,53093,4354,276,19,86113
53105,53094,4272,276,19,86183
53146,53135,4372,276,19,86152
53147,53136,4486,276,19,86111
53227,53216,4371,276,19,86181
53275,53264,4307,276,19,86161
53290,53279,4503,276,19,86153
53310,53299,4347,276,19,86116
53356,53345,4272,276,19,86183
53367,53356,4354,276,19,86113
53376,53365,4486,276,19,86111
53420,53409,4390,276,19,86153
53454,53443,4372,276,19,86152
53458,53447,4448,276,19,86112
53461,53450,4418,276,19,86152
53467,53456,4372,276,19,86152
53488,53477,4486,276,19,86111
53516,53505,4506,276,19,86116
53542,53531,4503,276,19,86153
53586,53575,4503,276,19,86153
53610,53599,4503,276,19,86153
53628,53617,4371,276,19,86181
53689,53678,4306,276,19,86181
53733,53722,4444,276,19,86181
53752,53741,4272,276,19,86183
53753,53742,4448,276,19,86118
53755,53744,4347,276,19,86118
53758,53747,4223,276,19,86183
53769,53758,4354,276,19,86113
53777,53766,4424,276,19,86171
53781,53770,4462,276,19,86183
53808,53797,4272,276,19,86183
53822,53811,4506,276,19,86116
53823,53812,4506,276,19,86116
53824,53813,4506,276,19,86116
53825,53814,4506,276,19,86116
53829,53818,4490,276,19,86171
53895,53884,4372,276,19,86152
53901,53890,4372,276,19,86152
53902,53891,4372,276,19,86152
53906,53895,4486,276,19,86111
54112,54101,4272,276,19,86183
54151,54140,4503,276,19,86153
54184,54173,4354,276,19,86113
54189,54178,4347,276,19,86116
54202,54191,4494,276,19,86116
54211,54200,4448,276,19,86116
54251,54240,4223,276,19,86183
54256,54245,4390,276,19,86153
54302,54291,4462,276,19,86183
54418,54406,4390,276,19,86153
54423,54411,4418,276,19,86152
54424,54412,4486,276,19,86111
54439,54427,4494,276,19,86116
54441,54429,4372,276,19,86152
54457,54445,4486,276,19,86111
54470,54458,4306,276,19,86181
54475,54463,4223,276,19,86183
54502,54490,4448,276,19,86116
54555,54543,4444,276,19,86181
54558,54546,4307,276,19,86161
54633,54621,4372,276,19,86152
54639,54627,4272,276,19,86183
54654,54642,4371,276,19,86181
54668,54656,4462,276,19,86183
54717,54704,4372,276,19,86152
54720,54707,4371,276,19,86181
54765,54752,4372,276,19,86152
54769,54756,4272,276,19,86183
54824,54811,4462,276,19,86183
54835,54822,4486,276,19,86111
54880,54867,4390,276,19,86153
54906,54893,4444,276,19,86181
54917,54904,4379,276,19,86171
54972,54959,4444,276,19,86181
54980,54967,4490,276,19,86171
54988,54975,4272,276,19,86183
54995,54982,4461,276,19,86114
55005,54992,4347,276,19,86118
55008,54995,4223,276,19,86183
55009,54996,4444,276,19,86181
55010,54997,4347,276,19,86111
55011,54998,4223,276,19,86183
55077,55064,4223,276,19,86183
55078,55065,4347,276,19,86116
55082,55069,4371,276,19,86181
55086,55073,4490,276,19,86171
55087,55074,4371,276,19,86181
55095,55082,4307,276,19,86161
55143,55130,4462,276,19,86183
55165,55152,4490,276,19,86171
55171,55158,4354,276,19,86113
55183,55170,4379,276,19,86171
55190,55177,4306,276,19,86181
55191,55178,4461,276,19,86114
55196,55183,4490,276,19,86171
55198,55185,4490,276,19,86171
55199,55186,4379,276,19,86171
55202,55189,4503,276,19,86153
55213,55200,4503,276,19,86153
55214,55201,4503,276,19,86153
55231,55218,4372,276,19,86152
55237,55224,4461,276,19,86115
