postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
62330,62317,5158,355,25,95775
62331,62318,5158,355,25,95775
62336,62323,5161,355,25,95781
62342,62329,5158,355,25,95775
62357,62344,5172,355,25,95781
62358,62345,5172,355,25,95781
62478,62465,5172,355,25,95781
62479,62466,5161,355,25,95781
62480,62467,5161,355,25,95781
62481,62468,5161,355,25,95781
62482,62469,5161,355,25,95781
62483,62470,5172,355,25,95781
62506,62493,5214,355,25,95782
62521,62508,5214,355,25,95782
62522,62509,5214,355,25,95782
62523,62510,5214,355,25,95782
62550,62537,5161,355,25,95781
62551,62538,5214,355,25,95782
62552,62539,5214,355,25,95782
62553,62540,5214,355,25,95782
62554,62541,5214,355,25,95782
62555,62542,5214,355,25,95782
62556,62543,5214,355,25,95782
62559,62546,5161,355,25,95781
62589,62576,5230,355,25,95782
62590,62577,5230,355,25,95782
62591,62578,5230,355,25,95782
62641,62628,5161,355,25,95781
62653,62640,5158,355,25,95775
62660,62647,5172,355,25,95781
62672,62659,5158,355,25,95775
62675,62662,5158,355,25,95775
62676,62663,5158,355,25,95775
62677,62664,5158,355,25,95775
62792,62779,5230,355,25,95782
62851,62838,5161,355,25,95781
62852,62839,5161,355,25,95781
62889,62876,5214,355,25,95782
62890,62877,5214,355,25,95782
62891,62878,5214,355,25,95782
62944,62931,5161,355,25,95781
62978,62965,5161,355,25,95781
62979,62966,5161,355,25,95781
63033,63020,5158,355,25,95775
63127,63114,5158,355,25,95775
63128,63115,5158,355,25,95775
63170,63157,5161,355,25,95781
63172,63159,5161,355,25,95781
63173,63160,5161,355,25,95781
63174,63161,5161,355,25,95781
63183,63170,5161,355,25,95781
63193,63180,5158,355,25,95775
63194,63181,5158,355,25,95775
63195,63182,5158,355,25,95775
63215,63202,5172,355,25,95781
63245,63232,5158,355,25,95775
63246,63233,5158,355,25,95775
63247,63234,5158,355,25,95775
63248,63235,5158,355,25,95775
63250,63237,5161,355,25,95781
63253,63240,5172,355,25,95781
63254,63241,5172,355,25,95781
63291,63278,5158,355,25,95775
63292,63279,5158,355,25,95775
63293,63280,5158,355,25,95775
63294,63281,5158,355,25,95775
63374,63361,5214,355,25,95782
63375,63362,5214,355,25,95782
63446,63433,5172,355,25,95781
63493,63480,5161,355,25,95781
63494,63481,5161,355,25,95781
63495,63482,5161,355,25,95781
63691,63678,5161,355,25,95781
63747,63734,5172,355,25,95781
63839,63826,5161,355,25,95781
63840,63827,5230,355,25,95782
63869,63856,5230,355,25,95782
63870,63857,5230,355,25,95782
63966,63952,5230,355,25,95782
63967,63953,5230,355,25,95782
63968,63954,5230,355,25,95782
